,ADMIN0,ADMIN1,year,month,Retail
2893,Somalia,Nugaal,2013,5,-0.22974892411603456
2894,Somalia,Nugaal,2013,8,-0.1865081758421883
2895,Somalia,Nugaal,2013,9,-0.2640678925292436
2896,Somalia,Nugaal,2014,10,0.7169853400941433
2897,Somalia,Nugaal,2014,11,0.6538583972066517
2898,Somalia,Nugaal,2014,12,0.4960354316346979
2899,Somalia,Nugaal,2014,2,0.9906122735217829
2900,Somalia,Nugaal,2014,3,0.6000334593211996
2901,Somalia,Nugaal,2014,4,0.5628275805016547
2902,Somalia,Nugaal,2014,5,0.44582529332920945
2903,Somalia,Nugaal,2014,7,0.4557927079914042
2904,Somalia,Nugaal,2014,8,0.4931036670892551
2905,Somalia,Nugaal,2014,9,0.5944852793887404
2906,Somalia,Nugaal,2015,1,0.45639713321437503
2907,Somalia,Nugaal,2015,10,-0.14500715244735124
2908,Somalia,Nugaal,2015,11,0.6459803939043038
2909,Somalia,Nugaal,2015,12,0.6348824938114958
2910,Somalia,Nugaal,2015,2,0.32440519983010363
2911,Somalia,Nugaal,2015,6,0.29254040952649857
2912,Somalia,Nugaal,2015,7,0.21701071230055136
2913,Somalia,Nugaal,2015,8,0.08983802689370232
2914,Somalia,Nugaal,2015,9,-0.13873971119980424
2915,Somalia,Nugaal,2016,1,0.654729706273466
2916,Somalia,Nugaal,2016,10,0.9522086060355128
2917,Somalia,Nugaal,2016,11,1.2854166654754122
2918,Somalia,Nugaal,2016,12,2.341850982223249
2919,Somalia,Nugaal,2016,2,0.17402151001072041
2920,Somalia,Nugaal,2016,3,1.0875028869139742
2921,Somalia,Nugaal,2016,4,1.5457395306457224
2922,Somalia,Nugaal,2016,5,1.1619809194744002
2923,Somalia,Nugaal,2016,6,1.201802724341339
2924,Somalia,Nugaal,2016,7,1.51436091149219
2925,Somalia,Nugaal,2016,8,1.9454937648778619
2926,Somalia,Nugaal,2016,9,1.0108817136981871
2927,Somalia,Nugaal,2017,1,2.236415443190327
2928,Somalia,Nugaal,2017,10,2.5093919843583574
2929,Somalia,Nugaal,2017,11,2.4085805660970903
2930,Somalia,Nugaal,2017,12,2.3352274098957677
2931,Somalia,Nugaal,2017,4,2.2804953710198985
2932,Somalia,Nugaal,2017,5,2.1037674214256916
2933,Somalia,Nugaal,2017,6,2.0236915945011313
2934,Somalia,Nugaal,2017,7,1.795266077451007
2935,Somalia,Nugaal,2017,8,2.3791862418908942
2936,Somalia,Nugaal,2017,9,1.9804482707226665
2937,Somalia,Nugaal,2018,1,2.3720682951070735
2938,Somalia,Nugaal,2018,10,3.2732543137757535
2939,Somalia,Nugaal,2018,11,2.994246606062383
2940,Somalia,Nugaal,2018,12,2.6739274516867053
2941,Somalia,Nugaal,2018,2,2.2014907493391167
2942,Somalia,Nugaal,2018,3,2.316865398222348
2943,Somalia,Nugaal,2018,5,2.431939793849922
2944,Somalia,Nugaal,2018,6,2.6652470691224934
2945,Somalia,Nugaal,2018,7,2.99557205017601
2946,Somalia,Nugaal,2018,8,2.930841267160349
2947,Somalia,Nugaal,2018,9,3.2641522108100665
2948,Somalia,Nugaal,2019,1,2.55855789247658
2949,Somalia,Nugaal,2019,10,2.4500021992761223
2950,Somalia,Nugaal,2019,11,2.4084765724554558
2951,Somalia,Nugaal,2019,12,2.353327861879534
2952,Somalia,Nugaal,2019,2,2.9270684834079272
2953,Somalia,Nugaal,2019,3,2.6084298799380137
2954,Somalia,Nugaal,2019,4,2.689613097669093
2955,Somalia,Nugaal,2019,5,2.673192907907919
2956,Somalia,Nugaal,2019,6,2.7530109010979738
2957,Somalia,Nugaal,2019,7,2.6850524509244043
2958,Somalia,Nugaal,2019,8,2.3213942454109113
2959,Somalia,Nugaal,2020,1,2.363529349958388
2960,Somalia,Nugaal,2020,2,2.503613078867038
2961,Somalia,Nugaal,2020,3,2.6410239206704467
2962,Somalia,Sanaag,2018,1,-2.7241956722172507
2963,Somalia,Sanaag,2018,10,-2.663751040087136
2964,Somalia,Sanaag,2018,11,-2.5135258997254253
2965,Somalia,Sanaag,2018,12,-2.523649646477301
2966,Somalia,Sanaag,2018,2,-2.7175606273818156
2967,Somalia,Sanaag,2018,3,-2.733638619003532
2968,Somalia,Sanaag,2018,6,-2.744141780586657
2969,Somalia,Sanaag,2018,7,-2.7344154399015883
2970,Somalia,Sanaag,2018,8,-2.7558175549221273
2971,Somalia,Sanaag,2018,9,-2.7070405498853582
2972,Somalia,Sanaag,2019,1,-2.641594525302165
2973,Somalia,Sanaag,2019,10,-2.6001918418368115
2974,Somalia,Sanaag,2019,11,-2.582827604837993
2975,Somalia,Sanaag,2019,12,-2.5233570427731307
2976,Somalia,Sanaag,2019,2,-2.7407537199211225
2977,Somalia,Sanaag,2019,3,-2.7784886884811026
2978,Somalia,Sanaag,2019,4,-2.7746152244124604
2979,Somalia,Sanaag,2019,5,-2.7859406753858695
2980,Somalia,Sanaag,2019,6,-2.7356318840234533
2981,Somalia,Sanaag,2019,7,-2.5684169475378527
2982,Somalia,Sanaag,2019,8,-2.6518415565051043
2983,Somalia,Sanaag,2020,1,-2.7699824126463084
2984,Somalia,Sanaag,2020,2,-2.7945384559184996
2985,Somalia,Sanaag,2020,3,-2.7425909633008194
2986,Somalia,Sool,2010,1,1.8317442021084391
2987,Somalia,Sool,2010,10,1.2516378989443073
2988,Somalia,Sool,2010,11,1.4655532958954813
2989,Somalia,Sool,2010,12,1.5575179529711374
2990,Somalia,Sool,2010,2,1.9798286189562604
2991,Somalia,Sool,2010,3,2.3510144496341847
2992,Somalia,Sool,2010,4,2.964369416776321
2993,Somalia,Sool,2010,5,1.8252901793030616
2994,Somalia,Sool,2010,6,1.2062989265841526
2995,Somalia,Sool,2010,7,1.3416284023104788
2996,Somalia,Sool,2010,8,1.5054609380428765
2997,Somalia,Sool,2010,9,1.4647336516705858
2998,Somalia,Sool,2011,1,2.26870563608763
2999,Somalia,Sool,2011,10,0.28596440939405404
3000,Somalia,Sool,2011,11,0.5346159716351664
3001,Somalia,Sool,2011,12,0.4619817801031613
3002,Somalia,Sool,2011,2,1.7884674093578954
3003,Somalia,Sool,2011,3,1.9312456306702832
3004,Somalia,Sool,2011,4,1.5759056501934268
3005,Somalia,Sool,2011,5,1.1574076327711242
3006,Somalia,Sool,2011,6,1.6717074042499414
3007,Somalia,Sool,2011,7,1.8998688739894969
3008,Somalia,Sool,2011,8,0.32100372343869393
3009,Somalia,Sool,2011,9,0.30354031398760195
3010,Somalia,Sool,2012,1,0.31186794018765307
3011,Somalia,Sool,2012,10,0.006873817786880676
3012,Somalia,Sool,2012,11,0.4819572705280256
3013,Somalia,Sool,2012,12,0.455989374067056
3014,Somalia,Sool,2012,2,0.42746049426788496
3015,Somalia,Sool,2012,3,0.6249295836750097
3016,Somalia,Sool,2012,4,0.24433516437366695
3017,Somalia,Sool,2012,5,0.1957937670605161
3018,Somalia,Sool,2012,6,0.2178560883755822
3019,Somalia,Sool,2012,7,0.15102089205273772
3020,Somalia,Sool,2012,8,0.08521841638044997
3021,Somalia,Sool,2012,9,0.06592780732997378
3022,Somalia,Sool,2013,1,-0.07882884511932908
3023,Somalia,Sool,2013,10,-0.10427662446332542
3024,Somalia,Sool,2013,11,-0.08867153306357552
3025,Somalia,Sool,2013,12,-0.08183950448426042
3026,Somalia,Sool,2013,2,-0.11141950187590197
3027,Somalia,Sool,2013,3,-0.19878119943011235
3028,Somalia,Sool,2013,4,-0.14018651539515906
3029,Somalia,Sool,2013,5,-0.18116610219588322
3030,Somalia,Sool,2013,6,-0.21966312162211157
3031,Somalia,Sool,2013,7,-0.204800613448827
3032,Somalia,Sool,2013,8,-0.09152956073966394
3033,Somalia,Sool,2013,9,-0.12493986910136516
3034,Somalia,Sool,2014,1,-0.3621332320599442
3035,Somalia,Sool,2014,10,-0.007311212168006093
3036,Somalia,Sool,2014,11,-0.08860817653187467
3037,Somalia,Sool,2014,12,-0.040796235430891115
3038,Somalia,Sool,2014,2,-0.12320897764313257
3039,Somalia,Sool,2014,3,-0.10754232870086124
3040,Somalia,Sool,2014,4,-0.1032546071527212
3041,Somalia,Sool,2014,5,0.007793527705258374
3042,Somalia,Sool,2014,6,0.014075796339952928
3043,Somalia,Sool,2014,7,0.02268242004814297
3044,Somalia,Sool,2014,8,-0.031024866450982472
3045,Somalia,Sool,2014,9,-0.007075939785044949
3046,Somalia,Sool,2015,1,-0.05556935959284634
3047,Somalia,Sool,2015,10,-0.17428349489316977
3048,Somalia,Sool,2015,11,-0.18201640698583718
3049,Somalia,Sool,2015,12,-0.21687012519735574
3050,Somalia,Sool,2015,2,-0.07725477867596986
3051,Somalia,Sool,2015,3,-0.1220680074445374
3052,Somalia,Sool,2015,4,-0.19395319022595398
3053,Somalia,Sool,2015,5,-0.1905495728168617
3054,Somalia,Sool,2015,6,-0.13066118390874143
3055,Somalia,Sool,2015,7,-0.13233911416203015
3056,Somalia,Sool,2015,8,-0.14183183991281542
3057,Somalia,Sool,2015,9,-0.1366968160145738
3058,Somalia,Sool,2016,1,-0.2130257588298315
3059,Somalia,Sool,2016,10,-0.00571694618284322
3060,Somalia,Sool,2016,11,-0.020635561805384603
3061,Somalia,Sool,2016,12,0.026212940052309293
3062,Somalia,Sool,2016,2,-0.17054391949352074
3063,Somalia,Sool,2016,3,-0.16764827946542324
3064,Somalia,Sool,2016,4,-0.08988183558123408
3065,Somalia,Sool,2016,5,-0.08048788145823078
3066,Somalia,Sool,2016,6,-0.1404193594215599
3067,Somalia,Sool,2016,7,-0.07982724065897917
3068,Somalia,Sool,2016,8,-0.06621882253185782
3069,Somalia,Sool,2016,9,-0.044249023173623205
3070,Somalia,Sool,2017,1,0.06058582177235958
3071,Somalia,Sool,2017,10,0.1862728410334537
3072,Somalia,Sool,2017,11,0.1936580789171194
3073,Somalia,Sool,2017,12,0.18747648447878124
3074,Somalia,Sool,2017,2,0.03209485735129543
3075,Somalia,Sool,2017,3,0.04418647200654871
3076,Somalia,Sool,2017,4,0.0576096097480642
3077,Somalia,Sool,2017,5,0.05903926163587906
3078,Somalia,Sool,2017,6,0.10273358036532887
3079,Somalia,Sool,2017,7,0.061754326157578664
3080,Somalia,Sool,2017,8,0.06162959503224031
3081,Somalia,Sool,2017,9,0.1524745691273054
3082,Somalia,Sool,2018,1,0.12071436101723453
3083,Somalia,Sool,2018,10,0.5500101843834903
3084,Somalia,Sool,2018,11,0.6568461762913786
3085,Somalia,Sool,2018,12,0.676087550043978
3086,Somalia,Sool,2018,2,0.1206671112421808
3087,Somalia,Sool,2018,3,0.1853818415247746
3088,Somalia,Sool,2018,4,0.2285624464668905
3089,Somalia,Sool,2018,5,0.2642390500379485
3090,Somalia,Sool,2018,6,0.2677011963579734
3091,Somalia,Sool,2018,7,0.34445977239787556
3092,Somalia,Sool,2018,8,0.412420361392224
3093,Somalia,Sool,2018,9,0.40265050091261684
3094,Somalia,Sool,2019,1,0.6018772091789717
3095,Somalia,Sool,2019,10,0.8477250829229113
3096,Somalia,Sool,2019,11,0.8576869476214164
3097,Somalia,Sool,2019,12,0.9114764434037166
3098,Somalia,Sool,2019,2,0.5187674229920133
3099,Somalia,Sool,2019,3,0.6154648020146547
3100,Somalia,Sool,2019,4,0.7212132593329678
3101,Somalia,Sool,2019,5,0.6542560641390553
3102,Somalia,Sool,2019,6,0.60507936979932
3103,Somalia,Sool,2019,7,0.6768261490057736
3104,Somalia,Sool,2019,8,0.7706875670631805
3105,Somalia,Sool,2019,9,0.8210010390949491
3106,Somalia,Sool,2020,1,0.981969628324695
3107,Somalia,Sool,2020,2,1.0006484779509766
3108,Somalia,Togdheer,2018,1,-3.020168356021247
3109,Somalia,Togdheer,2018,10,-2.952328614350208
3110,Somalia,Togdheer,2018,11,-2.919912894520701
3111,Somalia,Togdheer,2018,12,-2.892430484824106
3112,Somalia,Togdheer,2018,2,-3.070846052135021
3113,Somalia,Togdheer,2018,3,-3.281636690309077
3114,Somalia,Togdheer,2018,5,-3.221710677973195
3115,Somalia,Togdheer,2018,6,-3.1120668870705934
3116,Somalia,Togdheer,2018,7,-2.926457626272068
3117,Somalia,Togdheer,2018,8,-3.0142649539892346
3118,Somalia,Togdheer,2018,9,-2.9537721726525232
3119,Somalia,Togdheer,2019,1,-3.0303782450777255
3120,Somalia,Togdheer,2019,10,-2.7633607869572354
3121,Somalia,Togdheer,2019,11,-2.9575207850104688
3122,Somalia,Togdheer,2019,12,-3.0049499747409616
3123,Somalia,Togdheer,2019,2,-3.006736013985392
3124,Somalia,Togdheer,2019,3,-2.8866706992259035
3125,Somalia,Togdheer,2019,4,-2.966785915839904
3126,Somalia,Togdheer,2019,5,-2.8612526665010884
3127,Somalia,Togdheer,2019,6,-2.888024098734858
3128,Somalia,Togdheer,2019,7,-2.741079177818759
3129,Somalia,Togdheer,2019,8,-2.5875205420900427
3130,Somalia,Togdheer,2020,1,-3.012679419689109
3131,Somalia,Togdheer,2020,2,-3.068392283087175
3132,Somalia,Togdheer,2020,3,-3.064619869048979
3133,Somalia,Woqooyi Galbeed,2010,1,-1.7251927243770386
3134,Somalia,Woqooyi Galbeed,2010,10,-1.9806591715664883
3135,Somalia,Woqooyi Galbeed,2010,11,-1.9742428322868217
3136,Somalia,Woqooyi Galbeed,2010,12,-2.0338901068878323
3137,Somalia,Woqooyi Galbeed,2010,2,-1.7917031701216246
3138,Somalia,Woqooyi Galbeed,2010,3,-1.760929486666159
3139,Somalia,Woqooyi Galbeed,2010,4,-1.7802052408540332
3140,Somalia,Woqooyi Galbeed,2010,5,-1.8482554039141394
3141,Somalia,Woqooyi Galbeed,2010,6,-1.849510392877951
3142,Somalia,Woqooyi Galbeed,2010,7,-1.707615131968423
3143,Somalia,Woqooyi Galbeed,2010,8,-1.989668260332902
3144,Somalia,Woqooyi Galbeed,2010,9,-1.95356667912672
3145,Somalia,Woqooyi Galbeed,2011,1,-1.9607307614710252
3146,Somalia,Woqooyi Galbeed,2011,10,-1.981971475643167
3147,Somalia,Woqooyi Galbeed,2011,11,-1.9613091286481898
3148,Somalia,Woqooyi Galbeed,2011,12,-1.9293819968337058
3149,Somalia,Woqooyi Galbeed,2011,2,-2.0525729954357557
3150,Somalia,Woqooyi Galbeed,2011,3,-1.9381701158070344
3151,Somalia,Woqooyi Galbeed,2011,4,-1.986127802723269
3152,Somalia,Woqooyi Galbeed,2011,5,-1.9528230631755346
3153,Somalia,Woqooyi Galbeed,2011,6,-1.9150223048119108
3154,Somalia,Woqooyi Galbeed,2011,7,-1.9312429398526691
3155,Somalia,Woqooyi Galbeed,2011,8,-1.9010802426978017
3156,Somalia,Woqooyi Galbeed,2011,9,-1.8833280868523734
3157,Somalia,Woqooyi Galbeed,2012,1,-1.9252972094770364
3158,Somalia,Woqooyi Galbeed,2012,10,-1.4047816009562135
3159,Somalia,Woqooyi Galbeed,2012,11,-1.372770712913424
3160,Somalia,Woqooyi Galbeed,2012,12,-1.310035536923169
3161,Somalia,Woqooyi Galbeed,2012,2,-2.026046329806155
3162,Somalia,Woqooyi Galbeed,2012,3,-2.0286001479974525
3163,Somalia,Woqooyi Galbeed,2012,4,-2.0416803693459693
3164,Somalia,Woqooyi Galbeed,2012,5,-1.333400176505322
3165,Somalia,Woqooyi Galbeed,2012,6,-1.380095676535002
3166,Somalia,Woqooyi Galbeed,2012,7,-1.2702677350287543
3167,Somalia,Woqooyi Galbeed,2012,8,-1.4611256072185799
3168,Somalia,Woqooyi Galbeed,2012,9,-1.3817357979578424
3169,Somalia,Woqooyi Galbeed,2013,1,-1.320359752234186
3170,Somalia,Woqooyi Galbeed,2013,10,-1.1065273777153122
3171,Somalia,Woqooyi Galbeed,2013,11,-0.9843955395895098
3172,Somalia,Woqooyi Galbeed,2013,12,-0.9764384519555037
3173,Somalia,Woqooyi Galbeed,2013,2,-1.279607884828836
3174,Somalia,Woqooyi Galbeed,2013,3,-1.3014099877875864
3175,Somalia,Woqooyi Galbeed,2013,4,-1.3641740253464696
3176,Somalia,Woqooyi Galbeed,2013,5,-1.2421089059548698
3177,Somalia,Woqooyi Galbeed,2013,6,-2.042847324115744
3178,Somalia,Woqooyi Galbeed,2013,7,-2.0151124284454367
3179,Somalia,Woqooyi Galbeed,2013,8,-1.2946693068407256
3180,Somalia,Woqooyi Galbeed,2013,9,-1.173618699321524
3181,Somalia,Woqooyi Galbeed,2014,1,-1.6980153821448
3182,Somalia,Woqooyi Galbeed,2014,10,-0.530386574014228
3183,Somalia,Woqooyi Galbeed,2014,11,-0.5313671195029332
3184,Somalia,Woqooyi Galbeed,2014,12,-0.5600663295492201
3185,Somalia,Woqooyi Galbeed,2014,2,-0.4895957155878853
3186,Somalia,Woqooyi Galbeed,2014,3,-0.5457242921411024
3187,Somalia,Woqooyi Galbeed,2014,4,-0.5460620068490597
3188,Somalia,Woqooyi Galbeed,2014,5,-0.5470588076449129
3189,Somalia,Woqooyi Galbeed,2014,6,-1.8518604199894977
3190,Somalia,Woqooyi Galbeed,2014,7,-0.5379971705089869
3191,Somalia,Woqooyi Galbeed,2014,8,-0.49861268604237036
3192,Somalia,Woqooyi Galbeed,2014,9,-0.5232212115201819
3193,Somalia,Woqooyi Galbeed,2015,1,-0.5609576849107837
3194,Somalia,Woqooyi Galbeed,2015,10,-1.2681222576777706
3195,Somalia,Woqooyi Galbeed,2015,11,-0.7084335056287612
3196,Somalia,Woqooyi Galbeed,2015,12,-0.7082271096693278
3197,Somalia,Woqooyi Galbeed,2015,2,-0.561577733240204
3198,Somalia,Woqooyi Galbeed,2015,3,-1.9203488842298042
3199,Somalia,Woqooyi Galbeed,2015,4,-1.9191570568205831
3200,Somalia,Woqooyi Galbeed,2015,5,-1.9677584122186063
3201,Somalia,Woqooyi Galbeed,2015,6,-0.5610670772874657
3202,Somalia,Woqooyi Galbeed,2015,7,-0.5611585343337254
3203,Somalia,Woqooyi Galbeed,2015,8,-0.5608850883119805
3204,Somalia,Woqooyi Galbeed,2015,9,-1.2667384282964518
3205,Somalia,Woqooyi Galbeed,2016,1,-0.7069174175747026
3206,Somalia,Woqooyi Galbeed,2016,10,-0.6252820600415009
3207,Somalia,Woqooyi Galbeed,2016,11,-0.6228492400643095
3208,Somalia,Woqooyi Galbeed,2016,12,-0.6217115773723112
3209,Somalia,Woqooyi Galbeed,2016,2,-0.7053994941849602
3210,Somalia,Woqooyi Galbeed,2016,3,-0.6539640922651729
3211,Somalia,Woqooyi Galbeed,2016,4,-0.6511262496870789
3212,Somalia,Woqooyi Galbeed,2016,5,-0.647037681065524
3213,Somalia,Woqooyi Galbeed,2016,6,-0.6936293690095346
3214,Somalia,Woqooyi Galbeed,2016,7,-0.6372470806034207
3215,Somalia,Woqooyi Galbeed,2016,8,-0.6320799685364938
3216,Somalia,Woqooyi Galbeed,2016,9,-0.4689787110214636
3217,Somalia,Woqooyi Galbeed,2017,1,-0.6224450820836528
3218,Somalia,Woqooyi Galbeed,2017,2,-1.7768911850544844
3219,Somalia,Woqooyi Galbeed,2017,3,-0.5200423552755167
3220,Somalia,Woqooyi Galbeed,2018,1,-2.854448352472285
3221,Somalia,Woqooyi Galbeed,2018,10,-3.0476164162776715
3222,Somalia,Woqooyi Galbeed,2018,11,-3.155741999028315
3223,Somalia,Woqooyi Galbeed,2018,12,-3.213996572740954
3224,Somalia,Woqooyi Galbeed,2018,2,-2.9529879511608437
3225,Somalia,Woqooyi Galbeed,2018,3,-2.9917865019382472
3226,Somalia,Woqooyi Galbeed,2018,5,-3.0814560684705645
3227,Somalia,Woqooyi Galbeed,2018,6,-3.1106139726686224
3228,Somalia,Woqooyi Galbeed,2018,7,-3.068447111595761
3229,Somalia,Woqooyi Galbeed,2018,8,-2.900395679431856
3230,Somalia,Woqooyi Galbeed,2018,9,-2.7979468408232613
3231,Somalia,Woqooyi Galbeed,2019,1,-3.137191077688724
3232,Somalia,Woqooyi Galbeed,2019,10,-3.444456633255604
3233,Somalia,Woqooyi Galbeed,2019,11,-3.445506955011431
3234,Somalia,Woqooyi Galbeed,2019,12,-3.420936579635723
3235,Somalia,Woqooyi Galbeed,2019,2,-3.1524113763724944
3236,Somalia,Woqooyi Galbeed,2019,3,-3.142108593860316
3237,Somalia,Woqooyi Galbeed,2019,4,-3.2550645905757323
3238,Somalia,Woqooyi Galbeed,2019,5,-3.3617743776294384
3239,Somalia,Woqooyi Galbeed,2019,6,-3.37840168867692
3240,Somalia,Woqooyi Galbeed,2019,7,-3.4152839159729873
3241,Somalia,Woqooyi Galbeed,2019,8,-3.392968178494818
3242,Somalia,Woqooyi Galbeed,2020,1,-3.444835345475288
3243,Somalia,Woqooyi Galbeed,2020,2,-3.424594237494283
3244,Somalia,Woqooyi Galbeed,2020,3,-3.245896935571593
3245,South Sudan,,2010,1,0.9857090500339543
3246,South Sudan,,2010,10,1.5784939677739422
3247,South Sudan,,2010,11,2.283743518819916
3248,South Sudan,,2010,12,1.9008848180291504
3249,South Sudan,,2010,2,1.2736722393360838
3250,South Sudan,,2010,3,0.8513131722282197
3251,South Sudan,,2010,4,1.7542209384141652
3252,South Sudan,,2010,5,0.8666066056226547
3253,South Sudan,,2010,6,1.9020874138296895
3254,South Sudan,,2010,7,1.8926288876884783
3255,South Sudan,,2010,8,1.2081813184507353
3256,South Sudan,,2010,9,2.028448227742025
3257,South Sudan,,2011,1,2.1847063579243002
3258,South Sudan,,2011,10,4.296483661072322
3259,South Sudan,,2011,11,3.5141835223521056
3260,South Sudan,,2011,12,4.930802103107542
3261,South Sudan,,2011,2,1.4454326497726047
3262,South Sudan,,2011,3,1.4371179000491536
3263,South Sudan,,2011,4,1.4722856554003263
3264,South Sudan,,2011,5,1.4636164076126705
3265,South Sudan,,2011,6,2.890424248316677
3266,South Sudan,,2011,7,3.633720307774149
3267,South Sudan,,2011,8,4.197823330589237
3268,South Sudan,,2011,9,5.639984435124782
3269,South Sudan,,2012,1,4.874671878212868
3270,South Sudan,,2012,10,5.246028483250451
3271,South Sudan,,2012,11,3.952523776778667
3272,South Sudan,,2012,12,2.629043034694719
3273,South Sudan,,2012,2,4.095037188264109
3274,South Sudan,,2012,3,4.816093985311296
3275,South Sudan,,2012,4,5.0739613295360995
3276,South Sudan,,2012,5,7.0477580855558815
3277,South Sudan,,2012,6,1.4193361067810595
3278,South Sudan,,2012,7,1.613477143781826
3279,South Sudan,,2012,8,2.201431480714721
3280,South Sudan,,2012,9,3.4467203331920686
3281,South Sudan,,2013,1,1.5776665012943538
3282,South Sudan,,2013,10,1.3481343902748364
3283,South Sudan,,2013,11,1.3093119453203492
3284,South Sudan,,2013,12,1.2549772971810635
3285,South Sudan,,2013,2,1.7054164423438953
3286,South Sudan,,2013,3,1.2621700790337562
3287,South Sudan,,2013,4,2.072230896460537
3288,South Sudan,,2013,5,1.951504553381219
3289,South Sudan,,2013,6,2.5709015688413124
3290,South Sudan,,2013,7,1.9493429069867068
3291,South Sudan,,2013,8,2.158067402024498
3292,South Sudan,,2013,9,1.7330299046270636
3293,South Sudan,,2014,1,2.305118498501691
3294,South Sudan,,2014,10,0.6164475199512061
3295,South Sudan,,2014,11,1.6804035773188324
3296,South Sudan,,2014,12,0.6870981073719116
3297,South Sudan,,2014,2,1.2332888024544035
3298,South Sudan,,2014,3,0.5535194117839314
3299,South Sudan,,2014,4,0.3214551519906853
3300,South Sudan,,2014,5,0.33051859751141444
3301,South Sudan,,2014,6,0.4673483121244424
3302,South Sudan,,2014,7,0.38211922421478817
3303,South Sudan,,2014,8,0.6097664244161964
3304,South Sudan,,2014,9,0.4208081234924588
3305,South Sudan,,2015,1,1.112211117338681
3306,South Sudan,,2015,10,5.525272517223121
3307,South Sudan,,2015,11,6.733941659660472
3308,South Sudan,,2015,12,7.848259842128907
3309,South Sudan,,2015,2,0.967294141415785
3310,South Sudan,,2015,3,0.8135538203587336
3311,South Sudan,,2015,4,2.624853595441372
3312,South Sudan,,2015,5,3.6535830635077664
3313,South Sudan,,2015,6,4.3339664274264145
3314,South Sudan,,2015,7,4.407132161011213
3315,South Sudan,,2015,8,4.096526949237616
3316,South Sudan,,2015,9,3.6689919639882116
3317,South Sudan,,2016,1,8.384613880319865
3318,South Sudan,,2016,10,19.854397665012492
3319,South Sudan,,2016,11,20.672863405619925
3320,South Sudan,,2016,12,22.453400667109193
3321,South Sudan,,2016,2,9.544426090356943
3322,South Sudan,,2016,3,12.407790073545149
3323,South Sudan,,2016,4,12.226436916667028
3324,South Sudan,,2016,5,12.028179359115406
3325,South Sudan,,2016,6,8.98585026788492
3326,South Sudan,,2016,7,18.64797746744001
3327,South Sudan,,2016,8,25.920085404136962
3328,South Sudan,,2016,9,15.587487404502092
3329,South Sudan,,2017,1,20.71674449553287
3330,South Sudan,,2017,10,15.075289717453943
3331,South Sudan,,2017,11,11.822081195051995
3332,South Sudan,,2017,12,11.58400424986732
3333,South Sudan,,2017,2,20.06517014696738
3334,South Sudan,,2017,3,22.160629456879413
3335,South Sudan,,2017,4,27.292454889308694
3336,South Sudan,,2017,5,27.264588399398033
3337,South Sudan,,2017,6,24.11509992273513
3338,South Sudan,,2017,7,21.36926501827279
3339,South Sudan,,2017,8,18.11812574013058
3340,South Sudan,,2017,9,6.082365559972832
3341,South Sudan,,2018,1,11.807737697055112
3342,South Sudan,,2018,10,7.603394279046654
3343,South Sudan,,2018,11,2.4410807564932435
3344,South Sudan,,2018,12,6.715638215229955
3345,South Sudan,,2018,2,3.556408784340345
3346,South Sudan,,2018,3,14.045758196552182
3347,South Sudan,,2018,4,14.124691955760841
3348,South Sudan,,2018,5,5.909713862943425
3349,South Sudan,,2018,6,16.872260980951104
3350,South Sudan,,2018,7,14.020777877065951
3351,South Sudan,,2018,8,11.279842385541672
3352,South Sudan,,2018,9,10.54176799000807
3353,South Sudan,,2019,1,-0.00088928470337446
3354,South Sudan,,2019,10,5.758080958974595
3355,South Sudan,,2019,11,5.392616386647227
3356,South Sudan,,2019,12,5.963328335150604
3357,South Sudan,,2019,3,4.471785643254196
3358,South Sudan,,2019,4,4.074039328015328
3359,South Sudan,,2019,7,5.747295911004444
3360,South Sudan,,2019,8,6.0520433878447495
3361,South Sudan,,2019,9,9.012474109907957
3362,South Sudan,,2020,1,6.592958354312636
3363,South Sudan,,2020,2,5.017223885077533
3364,South Sudan,,2020,3,5.027785379439234
3365,Sudan,Blue Nile,2010,1,0.9726345308824971
3366,Sudan,Blue Nile,2010,10,1.334472429672422
3367,Sudan,Blue Nile,2010,11,0.0755991083451729
3368,Sudan,Blue Nile,2010,12,-0.07949558196778946
3369,Sudan,Blue Nile,2010,2,0.9247077111073301
3370,Sudan,Blue Nile,2010,3,0.8819309312510241
3371,Sudan,Blue Nile,2010,4,0.7397060397993461
3372,Sudan,Blue Nile,2010,5,1.433147309056249
3373,Sudan,Blue Nile,2010,6,1.4413521289941567
3374,Sudan,Blue Nile,2010,7,1.4963596336983014
3375,Sudan,Blue Nile,2010,8,1.4532243381024714
3376,Sudan,Blue Nile,2010,9,1.4118617915841822
3377,Sudan,Blue Nile,2011,1,0.3169082928308617
3378,Sudan,Blue Nile,2011,10,0.7302581372453326
3379,Sudan,Blue Nile,2011,11,0.5572782020415165
3380,Sudan,Blue Nile,2011,12,0.6525697090712936
3381,Sudan,Blue Nile,2011,2,0.41754231965882016
3382,Sudan,Blue Nile,2011,3,0.3908022587943547
3383,Sudan,Blue Nile,2011,4,0.3655048767741321
3384,Sudan,Blue Nile,2011,5,0.24722964535820277
3385,Sudan,Blue Nile,2011,6,0.26735816898619724
3386,Sudan,Blue Nile,2011,7,0.10652634651669142
3387,Sudan,Blue Nile,2011,8,0.7632739090198111
3388,Sudan,Blue Nile,2011,9,0.639633757056689
3389,Sudan,Blue Nile,2012,1,0.9843296979044722
3390,Sudan,Blue Nile,2012,10,1.5482152711440653
