,ADMIN0,ADMIN1,year,month,Retail,Wholesale
3192,Somalia,Woqooyi Galbeed,2014,9,-0.5232212115201819,
3193,Somalia,Woqooyi Galbeed,2015,1,-0.5609576849107837,
3194,Somalia,Woqooyi Galbeed,2015,10,-0.6340611288388853,
3195,Somalia,Woqooyi Galbeed,2015,11,-0.7084335056287612,
3196,Somalia,Woqooyi Galbeed,2015,12,-0.7082271096693278,
3197,Somalia,Woqooyi Galbeed,2015,2,-0.561577733240204,
3198,Somalia,Woqooyi Galbeed,2015,3,-0.640116294743268,
3199,Somalia,Woqooyi Galbeed,2015,4,-0.6397190189401943,
3200,Somalia,Woqooyi Galbeed,2015,5,-0.6559194707395354,
3201,Somalia,Woqooyi Galbeed,2015,6,-0.5610670772874657,
3202,Somalia,Woqooyi Galbeed,2015,7,-0.5611585343337254,
3203,Somalia,Woqooyi Galbeed,2015,8,-0.5608850883119805,
3204,Somalia,Woqooyi Galbeed,2015,9,-0.6333692141482259,
3205,Somalia,Woqooyi Galbeed,2016,1,-0.7069174175747026,
3206,Somalia,Woqooyi Galbeed,2016,10,-0.6252820600415009,
3207,Somalia,Woqooyi Galbeed,2016,11,-0.6228492400643095,
3208,Somalia,Woqooyi Galbeed,2016,12,-0.6217115773723112,
3209,Somalia,Woqooyi Galbeed,2016,2,-0.7053994941849602,
3210,Somalia,Woqooyi Galbeed,2016,3,-0.6539640922651729,
3211,Somalia,Woqooyi Galbeed,2016,4,-0.6511262496870789,
3212,Somalia,Woqooyi Galbeed,2016,5,-0.647037681065524,
3213,Somalia,Woqooyi Galbeed,2016,6,-0.6936293690095346,
3214,Somalia,Woqooyi Galbeed,2016,7,-0.6372470806034207,
3215,Somalia,Woqooyi Galbeed,2016,8,-0.6320799685364938,
3216,Somalia,Woqooyi Galbeed,2016,9,-0.4689787110214636,
3217,Somalia,Woqooyi Galbeed,2017,1,-0.6224450820836528,
3218,Somalia,Woqooyi Galbeed,2017,2,-0.5922970616848281,
3219,Somalia,Woqooyi Galbeed,2017,3,-0.5200423552755167,
3220,Somalia,Woqooyi Galbeed,2018,1,-0.5708896704944569,
3221,Somalia,Woqooyi Galbeed,2018,10,-0.6095232832555343,
3222,Somalia,Woqooyi Galbeed,2018,11,-0.6311483998056631,
3223,Somalia,Woqooyi Galbeed,2018,12,-0.6427993145481908,
3224,Somalia,Woqooyi Galbeed,2018,2,-0.5905975902321687,
3225,Somalia,Woqooyi Galbeed,2018,3,-0.5983573003876494,
3226,Somalia,Woqooyi Galbeed,2018,5,-0.6162912136941129,
3227,Somalia,Woqooyi Galbeed,2018,6,-0.6221227945337244,
3228,Somalia,Woqooyi Galbeed,2018,7,-0.6136894223191522,
3229,Somalia,Woqooyi Galbeed,2018,8,-0.5800791358863713,
3230,Somalia,Woqooyi Galbeed,2018,9,-0.5595893681646522,
3231,Somalia,Woqooyi Galbeed,2019,1,-0.6274382155377448,
3232,Somalia,Woqooyi Galbeed,2019,10,-0.6888913266511208,
3233,Somalia,Woqooyi Galbeed,2019,11,-0.6891013910022862,
3234,Somalia,Woqooyi Galbeed,2019,12,-0.6841873159271447,
3235,Somalia,Woqooyi Galbeed,2019,2,-0.6304822752744988,
3236,Somalia,Woqooyi Galbeed,2019,3,-0.6284217187720632,
3237,Somalia,Woqooyi Galbeed,2019,4,-0.6510129181151465,
3238,Somalia,Woqooyi Galbeed,2019,5,-0.6723548755258877,
3239,Somalia,Woqooyi Galbeed,2019,6,-0.675680337735384,
3240,Somalia,Woqooyi Galbeed,2019,7,-0.6830567831945975,
3241,Somalia,Woqooyi Galbeed,2019,8,-0.6785936356989636,
3242,Somalia,Woqooyi Galbeed,2020,1,-0.6889670690950576,
3243,Somalia,Woqooyi Galbeed,2020,2,-0.6849188474988566,
3244,Somalia,Woqooyi Galbeed,2020,3,-0.6491793871143187,
3245,South Sudan,,2010,1,0.3285696833446514,
3246,South Sudan,,2010,10,0.31569879355478847,
3247,South Sudan,,2010,11,0.45674870376398324,
3248,South Sudan,,2010,12,0.3801769636058301,
3249,South Sudan,,2010,2,0.31841805983402094,
3250,South Sudan,,2010,3,0.17026263444564393,
3251,South Sudan,,2010,4,0.35084418768283304,
3252,South Sudan,,2010,5,0.17332132112453094,
3253,South Sudan,,2010,6,0.3804174827659379,
3254,South Sudan,,2010,7,0.3785257775376957,
3255,South Sudan,,2010,8,0.24163626369014707,
3256,South Sudan,,2010,9,0.405689645548405,
3257,South Sudan,,2011,1,0.43694127158486007,
3258,South Sudan,,2011,10,0.7160806101787203,
3259,South Sudan,,2011,11,0.585697253725351,
3260,South Sudan,,2011,12,0.8218003505179237,
3261,South Sudan,,2011,2,0.28908652995452094,
3262,South Sudan,,2011,3,0.2874235800098307,
3263,South Sudan,,2011,4,0.29445713108006527,
3264,South Sudan,,2011,5,0.29272328152253413,
3265,South Sudan,,2011,6,0.5780848496633354,
3266,South Sudan,,2011,7,0.6056200512956915,
3267,South Sudan,,2011,8,0.6996372217648729,
3268,South Sudan,,2011,9,0.9399974058541303,
3269,South Sudan,,2012,1,0.812445313035478,
3270,South Sudan,,2012,10,0.8743380805417419,
3271,South Sudan,,2012,11,0.6587539627964445,
3272,South Sudan,,2012,12,0.5258086069389438,
3273,South Sudan,,2012,2,0.6825061980440181,
3274,South Sudan,,2012,3,0.802682330885216,
3275,South Sudan,,2012,4,0.84566022158935,
3276,South Sudan,,2012,5,1.1746263475926468,
3277,South Sudan,,2012,6,0.7096680533905297,
3278,South Sudan,,2012,7,0.268912857296971,
3279,South Sudan,,2012,8,0.3669052467857868,
3280,South Sudan,,2012,9,0.5744533888653448,
3281,South Sudan,,2013,1,0.39441662532358845,
3282,South Sudan,,2013,10,0.26962687805496727,
3283,South Sudan,,2013,11,0.26186238906406983,
3284,South Sudan,,2013,12,0.2509954594362127,
3285,South Sudan,,2013,2,0.42635411058597383,
3286,South Sudan,,2013,3,0.31554251975843906,
3287,South Sudan,,2013,4,0.4144461792921074,
3288,South Sudan,,2013,5,0.3903009106762438,
3289,South Sudan,,2013,6,0.5141803137682625,
3290,South Sudan,,2013,7,0.3898685813973414,
3291,South Sudan,,2013,8,0.4316134804048996,
3292,South Sudan,,2013,9,0.3466059809254127,
3293,South Sudan,,2014,1,0.38418641641694845,
3294,South Sudan,,2014,10,0.15411187998780151,
3295,South Sudan,,2014,11,0.4201008943297081,
3296,South Sudan,,2014,12,0.1717745268429779,
3297,South Sudan,,2014,2,0.20554813374240058,
3298,South Sudan,,2014,3,0.09225323529732189,
3299,South Sudan,,2014,4,0.05357585866511422,
3300,South Sudan,,2014,5,0.05508643291856907,
3301,South Sudan,,2014,6,0.07789138535407374,
3302,South Sudan,,2014,7,0.06368653736913137,
3303,South Sudan,,2014,8,0.1524416061040491,
3304,South Sudan,,2014,9,0.1052020308731147,
3305,South Sudan,,2015,1,0.27805277933467026,
3306,South Sudan,,2015,10,1.1050545034446242,
3307,South Sudan,,2015,11,1.3467883319320944,
3308,South Sudan,,2015,12,1.5696519684257813,
3309,South Sudan,,2015,2,0.24182353535394624,
3310,South Sudan,,2015,3,0.2033884550896834,
3311,South Sudan,,2015,4,0.656213398860343,
3312,South Sudan,,2015,5,0.9133957658769416,
3313,South Sudan,,2015,6,1.0834916068566036,
3314,South Sudan,,2015,7,1.1017830402528033,
3315,South Sudan,,2015,8,1.024131737309404,
3316,South Sudan,,2015,9,0.9172479909970529,
3317,South Sudan,,2016,1,1.6769227760639729,
3318,South Sudan,,2016,10,3.970879533002498,
3319,South Sudan,,2016,11,4.134572681123985,
3320,South Sudan,,2016,12,4.490680133421838,
3321,South Sudan,,2016,2,1.9088852180713887,
3322,South Sudan,,2016,3,2.4815580147090297,
3323,South Sudan,,2016,4,2.4452873833334055,
3324,South Sudan,,2016,5,2.405635871823081,
3325,South Sudan,,2016,6,2.24646256697123,
3326,South Sudan,,2016,7,3.7295954934880022,
3327,South Sudan,,2016,8,5.184017080827393,
3328,South Sudan,,2016,9,3.896871851125523,
3329,South Sudan,,2017,1,4.143348899106574,
3330,South Sudan,,2017,10,2.512548286242324,
3331,South Sudan,,2017,11,1.9703468658419991,
3332,South Sudan,,2017,12,1.9306673749778867,
3333,South Sudan,,2017,2,4.013034029393475,
3334,South Sudan,,2017,3,3.6934382428132353,
3335,South Sudan,,2017,4,4.548742481551449,
3336,South Sudan,,2017,5,4.544098066566339,
3337,South Sudan,,2017,6,4.019183320455855,
3338,South Sudan,,2017,7,3.561544169712132,
3339,South Sudan,,2017,8,3.0196876233550967,
3340,South Sudan,,2017,9,3.041182779986416,
3341,South Sudan,,2018,1,1.9679562828425186,
3342,South Sudan,,2018,10,1.0861991827209505,
3343,South Sudan,,2018,11,2.4410807564932435,
3344,South Sudan,,2018,12,0.9593768878899935,
3345,South Sudan,,2018,2,3.556408784340345,
3346,South Sudan,,2018,3,2.3409596994253636,
3347,South Sudan,,2018,4,2.3541153259601404,
3348,South Sudan,,2018,5,2.9548569314717126,
3349,South Sudan,,2018,6,2.812043496825184,
3350,South Sudan,,2018,7,2.336796312844325,
3351,South Sudan,,2018,8,1.879973730923612,
3352,South Sudan,,2018,9,1.7569613316680117,
3353,South Sudan,,2019,1,-0.00044464235168723,
3354,South Sudan,,2019,10,0.8225829941392279,
3355,South Sudan,,2019,11,1.0785232773294455,
3356,South Sudan,,2019,12,0.993888055858434,
3357,South Sudan,,2019,3,0.6388265204648852,
3358,South Sudan,,2019,4,0.582005618287904,
3359,South Sudan,,2019,7,0.8210422730006348,
3360,South Sudan,,2019,8,0.8645776268349642,
3361,South Sudan,,2019,9,1.2874963014154226,
3362,South Sudan,,2020,1,0.9418511934732338,
3363,South Sudan,,2020,2,0.7167462692967904,
3364,South Sudan,,2020,3,0.7182550542056049,0.04101487573140261
3365,Sudan,Blue Nile,2010,1,0.48631726544124854,0.41068097085098865
3366,Sudan,Blue Nile,2010,10,0.667236214836211,-0.08485497347892558
3367,Sudan,Blue Nile,2010,11,0.0755991083451729,-0.04121867087109968
3368,Sudan,Blue Nile,2010,12,-0.07949558196778946,-0.20440272427430067
3369,Sudan,Blue Nile,2010,2,0.46235385555366504,0.38141819033049473
3370,Sudan,Blue Nile,2010,3,0.44096546562551203,0.3229575915064958
3371,Sudan,Blue Nile,2010,4,0.36985301989967306,0.13724444806529038
3372,Sudan,Blue Nile,2010,5,0.7165736545281245,0.22739901565096635
3373,Sudan,Blue Nile,2010,6,0.7206760644970783,0.4281933538635483
3374,Sudan,Blue Nile,2010,7,0.7481798168491507,0.5800274021241432
3375,Sudan,Blue Nile,2010,8,0.7266121690512357,0.3264827414019904
3376,Sudan,Blue Nile,2010,9,0.7059308957920911,0.12427223692826958
3377,Sudan,Blue Nile,2011,1,0.15845414641543085,-0.16160562560267686
3378,Sudan,Blue Nile,2011,10,0.3651290686226663,
3379,Sudan,Blue Nile,2011,11,0.27863910102075823,
3380,Sudan,Blue Nile,2011,12,0.3262848545356468,
3381,Sudan,Blue Nile,2011,2,0.20877115982941008,-0.15897725977533606
3382,Sudan,Blue Nile,2011,3,0.19540112939717735,-0.18199659428671816
3383,Sudan,Blue Nile,2011,4,0.18275243838706606,-0.1865412799943848
3384,Sudan,Blue Nile,2011,5,0.12361482267910139,-0.18793380850009084
3385,Sudan,Blue Nile,2011,6,0.13367908449309862,-0.22345409619367634
3386,Sudan,Blue Nile,2011,7,0.05326317325834571,-0.09517089837176516
3387,Sudan,Blue Nile,2011,8,0.38163695450990553,
3388,Sudan,Blue Nile,2011,9,0.3198168785283445,
3389,Sudan,Blue Nile,2012,1,0.4921648489522361,0.23176305041521156
3390,Sudan,Blue Nile,2012,10,0.7741076355720327,0.5323021200052136
3391,Sudan,Blue Nile,2012,11,0.6861229909941011,0.4987420414442689
3392,Sudan,Blue Nile,2012,12,0.68074534019986,0.3404890563776243
3393,Sudan,Blue Nile,2012,2,0.5347243451337491,0.4176277135910894
3394,Sudan,Blue Nile,2012,3,0.5590288688268745,0.47187294423998294
3395,Sudan,Blue Nile,2012,4,0.6122768131821059,0.5708990150320943
3396,Sudan,Blue Nile,2012,5,0.9348782902476087,0.8946692925432744
3397,Sudan,Blue Nile,2012,6,1.3185076874328354,
3398,Sudan,Blue Nile,2012,7,1.0600312241859278,
3399,Sudan,Blue Nile,2012,8,0.8867028019976777,0.5216122068993958
3400,Sudan,Blue Nile,2012,9,0.8012455704167376,0.4408301582930381
3401,Sudan,Blue Nile,2013,1,0.6154491146998415,0.2588082544490072
3402,Sudan,Blue Nile,2013,10,0.43400644532639887,0.30118245595408605
3403,Sudan,Blue Nile,2013,11,0.7540721662335863,0.4110644975187767
3404,Sudan,Blue Nile,2013,12,0.7215976838443485,0.5126212234711689
3405,Sudan,Blue Nile,2013,2,0.6430695425660046,0.2614518040014308
3406,Sudan,Blue Nile,2013,3,0.4952961670809961,0.2521235690313619
3407,Sudan,Blue Nile,2013,4,0.5843719374843366,0.2849683516991409
3408,Sudan,Blue Nile,2013,5,0.5567024297370515,0.18221668432974925
3409,Sudan,Blue Nile,2013,6,0.5299544880415092,0.12607091781176658
3410,Sudan,Blue Nile,2013,7,0.3944116970915801,0.12165300712311294
3411,Sudan,Blue Nile,2013,8,0.42512533333172786,0.21142653434711156
3412,Sudan,Blue Nile,2013,9,0.45576522565898975,0.24905807902741606
3413,Sudan,Blue Nile,2014,1,0.5135956816343702,0.5271690747585317
3414,Sudan,Blue Nile,2014,10,1.5038765577324293,1.0891365897734797
3415,Sudan,Blue Nile,2014,11,1.2066568317908561,0.5147280399006684
3416,Sudan,Blue Nile,2014,12,1.1634908165424456,0.29646216255584795
3417,Sudan,Blue Nile,2014,2,0.35496052534424843,0.6237982635336304
3418,Sudan,Blue Nile,2014,3,0.30533569801313964,0.5725373044371747
3419,Sudan,Blue Nile,2014,4,0.27639211145480036,0.7823023926852162
3420,Sudan,Blue Nile,2014,5,0.47494247360454267,1.0221950925991172
3421,Sudan,Blue Nile,2014,6,0.7366344488950001,0.9678245868291319
3422,Sudan,Blue Nile,2014,7,1.2859616772114522,0.9929614558333543
3423,Sudan,Blue Nile,2014,8,0.8572257944180044,1.1873985479779667
3424,Sudan,Blue Nile,2014,9,1.5204608680469494,1.1442941831651952
3425,Sudan,Blue Nile,2015,1,1.1266665375164027,0.218444414021909
3426,Sudan,Blue Nile,2015,10,0.43438693925061655,0.12713757102660375
3427,Sudan,Blue Nile,2015,11,0.29443752257701095,0.07503969723232431
3428,Sudan,Blue Nile,2015,12,0.3713522232420933,-0.02191188703681559
3429,Sudan,Blue Nile,2015,2,1.0942662317781013,0.18518192409524947
3430,Sudan,Blue Nile,2015,3,1.06141723668337,0.15241950529669385
3431,Sudan,Blue Nile,2015,4,0.7373398972583227,0.1556769464200805
3432,Sudan,Blue Nile,2015,5,0.7101052259274201,0.1676643949066955
3433,Sudan,Blue Nile,2015,6,1.1477081469393362,0.0247923616317613
3434,Sudan,Blue Nile,2015,7,0.19536908504657768,0.014727040720435125
3435,Sudan,Blue Nile,2015,8,0.3167161889542233,0.11410843436941892
3436,Sudan,Blue Nile,2015,9,0.4560046606268514,0.1659531027124686
3437,Sudan,Blue Nile,2016,1,0.17253731434495437,-0.024471869999122986
3438,Sudan,Blue Nile,2016,10,0.1801205957267845,0.004440947817329975
3439,Sudan,Blue Nile,2016,11,0.01478645452459504,-0.0809276863914474
3440,Sudan,Blue Nile,2016,12,0.110093628922629,-0.14063924258102228
3441,Sudan,Blue Nile,2016,2,0.24334733791668248,0.12370263432685757
3442,Sudan,Blue Nile,2016,3,0.18179956382660625,0.1126224806966921
3443,Sudan,Blue Nile,2016,4,0.16210973106280896,0.06019082276119456
3444,Sudan,Blue Nile,2016,5,0.1720604222690583,0.14278895619834775
3445,Sudan,Blue Nile,2016,6,0.07539150522263466,0.10984154577267467
3446,Sudan,Blue Nile,2016,7,0.13120999271673547,0.13970411012086859
3447,Sudan,Blue Nile,2016,8,0.2553481776519636,0.12131678705146409
3448,Sudan,Blue Nile,2016,9,0.2291440523867505,0.07202717739029851
3449,Sudan,Blue Nile,2017,1,0.007713873746737038,-0.149849993837405
3450,Sudan,Blue Nile,2017,10,0.5366547710883988,-0.008404463274165115
3451,Sudan,Blue Nile,2017,11,0.5575259346069981,0.21878278671881082
3452,Sudan,Blue Nile,2017,12,0.6026324557758465,0.3405752735183881
3453,Sudan,Blue Nile,2017,2,0.20162236204562,-0.1578238020147536
3454,Sudan,Blue Nile,2017,3,0.27159983433796714,-0.17884744338370734
3455,Sudan,Blue Nile,2017,4,0.1541040768555857,-0.1157865104547446
3456,Sudan,Blue Nile,2017,5,0.13986869289447895,-0.14446835384950052
3457,Sudan,Blue Nile,2017,6,0.12831592163691263,-0.18082332218398858
3458,Sudan,Blue Nile,2017,7,0.11879789267982097,-0.14872456202347373
3459,Sudan,Blue Nile,2017,8,0.10763021778277919,0.06554990448339987
3460,Sudan,Blue Nile,2017,9,0.5281055302118118,0.09405050547830679
3461,Sudan,Blue Nile,2018,1,1.265377010791167,0.6020397995574231
3462,Sudan,Blue Nile,2018,10,1.3431289546558358,0.7124251979652538
3463,Sudan,Blue Nile,2018,11,1.7296689773858525,1.5596926404957254
3464,Sudan,Blue Nile,2018,12,1.977115847787577,1.7749198393581178
3465,Sudan,Blue Nile,2018,2,1.0345255084637206,0.6873808312658636
3466,Sudan,Blue Nile,2018,3,1.3464686720191799,0.7606414215777213
3467,Sudan,Blue Nile,2018,5,1.9792423773008807,1.5910330254053942
3468,Sudan,Blue Nile,2018,6,2.038995924993676,1.3430009829823915
3469,Sudan,Blue Nile,2018,7,2.3591582601555783,1.3287175878684498
3470,Sudan,Blue Nile,2018,8,2.542822484921286,2.036158136613292
3471,Sudan,Blue Nile,2018,9,1.9081402363141486,1.442087217290076
3472,Sudan,Blue Nile,2019,1,2.1509240738047732,1.32198604920803
3473,Sudan,Blue Nile,2019,10,2.0884777065502664,1.5774934377495726
3474,Sudan,Blue Nile,2019,11,2.0105460167271865,1.7122779009990996
3475,Sudan,Blue Nile,2019,12,1.9967424978598198,2.0490044684544575
3476,Sudan,Blue Nile,2019,2,2.308470126972282,1.1493810141527274
3477,Sudan,Blue Nile,2019,3,1.8459377384802131,1.3234128193386363
3478,Sudan,Blue Nile,2019,4,2.0757608389824327,1.5880426590289596
3479,Sudan,Blue Nile,2019,5,1.9236595809705035,1.1263830062015745
3480,Sudan,Blue Nile,2019,6,1.8718206948941463,1.1609019292497575
3481,Sudan,Blue Nile,2019,7,1.9281521134207906,1.4337488671126273
3482,Sudan,Blue Nile,2019,8,1.8295186942676822,1.9278116707256636
3483,Sudan,Blue Nile,2019,9,2.106690254214799,2.232921101059356
3484,Sudan,Blue Nile,2020,1,2.5423192589125625,
3485,Sudan,Blue Nile,2020,2,2.6994835521822047,
3486,Sudan,Blue Nile,2020,3,3.5543419443449724,
3487,Sudan,Gedaref,2010,1,,0.5369811466796169
3488,Sudan,Gedaref,2010,10,,0.326128317592612
3489,Sudan,Gedaref,2010,11,,0.25379785645055336
3490,Sudan,Gedaref,2010,12,,0.011636101324045717
3491,Sudan,Gedaref,2010,2,,0.49972503322350725
3492,Sudan,Gedaref,2010,3,,0.4679012673704984
3493,Sudan,Gedaref,2010,4,,0.3886586461988269
3494,Sudan,Gedaref,2010,5,,0.4951207623998956
3495,Sudan,Gedaref,2010,6,,0.5609054412100622
3496,Sudan,Gedaref,2010,7,,0.595223655245267
3497,Sudan,Gedaref,2010,8,,0.5351978037112258
3498,Sudan,Gedaref,2010,9,,0.5179881973703483
3499,Sudan,Gedaref,2011,1,,0.040756700147157626
3500,Sudan,Gedaref,2011,10,,0.4506969034886984
3501,Sudan,Gedaref,2011,11,,0.5447167637304913
3502,Sudan,Gedaref,2011,12,,0.4239007270855213
3503,Sudan,Gedaref,2011,2,,0.13687485575044742
3504,Sudan,Gedaref,2011,3,,0.061376532548486185
3505,Sudan,Gedaref,2011,4,,-0.032745462118714486
3506,Sudan,Gedaref,2011,5,,0.0021713112853769673
3507,Sudan,Gedaref,2011,6,,0.1123218855545493
3508,Sudan,Gedaref,2011,7,,0.27275484312707626
3509,Sudan,Gedaref,2011,8,,0.23336968785088094
3510,Sudan,Gedaref,2011,9,,0.3560066027688247
3511,Sudan,Gedaref,2012,1,,0.5612172836871422
3512,Sudan,Gedaref,2012,10,,0.6633157836210581
3513,Sudan,Gedaref,2012,11,,0.48443624499186133
3514,Sudan,Gedaref,2012,12,,0.3371196160457294
3515,Sudan,Gedaref,2012,2,,0.6584333531522204
3516,Sudan,Gedaref,2012,3,,0.6313713906532803
3517,Sudan,Gedaref,2012,4,,0.7111860728714441
3518,Sudan,Gedaref,2012,5,,1.0878057667028735
3519,Sudan,Gedaref,2012,6,,0.9165003233700657
3520,Sudan,Gedaref,2012,7,,0.8969530487644055
3521,Sudan,Gedaref,2012,8,,0.77252879227641
3522,Sudan,Gedaref,2012,9,,0.5808195565867654
3523,Sudan,Gedaref,2013,1,,0.38820011839250296
3524,Sudan,Gedaref,2013,10,,0.3501596503310718
3525,Sudan,Gedaref,2013,11,,0.3682817457760046
3526,Sudan,Gedaref,2013,12,,0.6677619706288969
3527,Sudan,Gedaref,2013,2,,0.30651654103257764
3528,Sudan,Gedaref,2013,3,,0.3332010390649601
3529,Sudan,Gedaref,2013,4,,0.33584831466033904
3530,Sudan,Gedaref,2013,5,,0.23920247522007246
3531,Sudan,Gedaref,2013,6,,0.2858682531692326
3532,Sudan,Gedaref,2013,7,,0.38507441438125
3533,Sudan,Gedaref,2013,8,,0.37213063337670005
3534,Sudan,Gedaref,2013,9,,0.274219365937862
3535,Sudan,Gedaref,2014,1,,0.6655371966707655
3536,Sudan,Gedaref,2014,10,,1.1798094563186603
3537,Sudan,Gedaref,2014,11,,0.5533481961393498
3538,Sudan,Gedaref,2014,12,,0.29172082851715364
3539,Sudan,Gedaref,2014,2,,0.6797541764814194
3540,Sudan,Gedaref,2014,3,,0.8124327226217063
3541,Sudan,Gedaref,2014,4,,1.0086877809860595
3542,Sudan,Gedaref,2014,5,,1.0234183628240465
3543,Sudan,Gedaref,2014,6,,1.0903716708497369
3544,Sudan,Gedaref,2014,7,,1.23156751006941
3545,Sudan,Gedaref,2014,8,,1.40947834122136
3546,Sudan,Gedaref,2014,9,,1.233216923231132
3547,Sudan,Gedaref,2015,1,,0.26540028511588737
3548,Sudan,Gedaref,2015,10,,0.28319949327490124
3549,Sudan,Gedaref,2015,11,,0.18495449901110905
3550,Sudan,Gedaref,2015,12,,0.17638767333058325
3551,Sudan,Gedaref,2015,2,,0.2968200309230111
3552,Sudan,Gedaref,2015,3,,0.2619644194316193
3553,Sudan,Gedaref,2015,4,,0.158265174575369
3554,Sudan,Gedaref,2015,5,,0.18741939569174654
3555,Sudan,Gedaref,2015,6,,0.08036036881550467
3556,Sudan,Gedaref,2015,7,,0.101340388284788
3557,Sudan,Gedaref,2015,8,,0.34158137269659805
3558,Sudan,Gedaref,2015,9,,0.3120318482746987
3559,Sudan,Gedaref,2016,1,,0.19613997262286909
3560,Sudan,Gedaref,2016,10,,0.13921288030127554
3561,Sudan,Gedaref,2016,11,,0.017246742600370242
3562,Sudan,Gedaref,2016,12,,-0.06491869326995124
3563,Sudan,Gedaref,2016,2,,0.31657508899078035
3564,Sudan,Gedaref,2016,3,,0.2604927562394297
3565,Sudan,Gedaref,2016,4,,0.24074548561550993
3566,Sudan,Gedaref,2016,5,,0.2942108464318567
3567,Sudan,Gedaref,2016,6,,0.36657381376372133
3568,Sudan,Gedaref,2016,7,,0.3648373485182209
3569,Sudan,Gedaref,2016,8,,0.27712499335865626
3570,Sudan,Gedaref,2016,9,,0.23566216331564593
3571,Sudan,Gedaref,2017,1,,-0.029879820116003687
3572,Sudan,Gedaref,2017,10,,0.2133908056221382
3573,Sudan,Gedaref,2017,11,,0.7623749662120065
3574,Sudan,Gedaref,2017,12,,0.7276126362343749
3575,Sudan,Gedaref,2017,2,,-0.025615937561496046
3576,Sudan,Gedaref,2017,3,,0.043510079998580566
3577,Sudan,Gedaref,2017,4,,0.05037201574512107
3578,Sudan,Gedaref,2017,5,,-0.003026426505120472
3579,Sudan,Gedaref,2017,6,,0.034029163530055015
3580,Sudan,Gedaref,2017,7,,0.11613283475497771
3581,Sudan,Gedaref,2017,8,,0.35424881596867347
3582,Sudan,Gedaref,2017,9,,0.3897405537531974
3583,Sudan,Gedaref,2018,1,,1.2014062148030913
3584,Sudan,Gedaref,2018,10,,1.1457096234592432
3585,Sudan,Gedaref,2018,11,,1.5673071923651603
3586,Sudan,Gedaref,2018,12,,1.495774786207338
3587,Sudan,Gedaref,2018,2,,1.3097067477271955
3588,Sudan,Gedaref,2018,3,,1.2645832287207357
3589,Sudan,Gedaref,2018,4,,1.4244419343601142
3590,Sudan,Gedaref,2018,5,,1.6559053299528483
3591,Sudan,Gedaref,2018,6,,1.676857469921094
3592,Sudan,Gedaref,2018,7,,1.726150751495005
3593,Sudan,Gedaref,2018,8,,1.8183532772294284
3594,Sudan,Gedaref,2018,9,,1.4542381825735622
3595,Sudan,Gedaref,2019,1,,1.347534974476715
3596,Sudan,Gedaref,2019,10,,1.5732484944477276
3597,Sudan,Gedaref,2019,11,,1.651221250694722
3598,Sudan,Gedaref,2019,12,,2.273474127592891
3599,Sudan,Gedaref,2019,2,,1.6752061006800503
3600,Sudan,Gedaref,2019,3,,2.037069537677592
3601,Sudan,Gedaref,2019,4,,2.117109954155578
3602,Sudan,Gedaref,2019,5,,1.6260742118028797
3603,Sudan,Gedaref,2019,6,,1.9042315081189498
3604,Sudan,Gedaref,2019,7,,2.142186247539689
3605,Sudan,Gedaref,2019,8,,2.1928162599640393
3606,Sudan,Gedaref,2019,9,,1.8672757551818635
3607,Sudan,Gedaref,2020,1,,2.4593657124429593
3608,Sudan,Gedaref,2020,2,,2.6640753393064567
3609,Sudan,Gedaref,2020,3,,2.884515552894915
3610,Sudan,Kassala,2010,1,0.5473163928883018,
3611,Sudan,Kassala,2010,10,0.3788750993280796,
3612,Sudan,Kassala,2010,11,0.25171533535290735,
3613,Sudan,Kassala,2010,12,0.2139387329326043,
3614,Sudan,Kassala,2010,2,0.4678849356667174,
3615,Sudan,Kassala,2010,3,0.38570048749191854,
3616,Sudan,Kassala,2010,4,0.4773657125164883,
3617,Sudan,Kassala,2010,5,0.5001970035907045,
3618,Sudan,Kassala,2010,6,0.6172205463149034,
3619,Sudan,Kassala,2010,7,0.5999612862819026,
3620,Sudan,Kassala,2010,8,0.590565357199607,
3621,Sudan,Kassala,2010,9,0.48149095756448246,
3622,Sudan,Kassala,2011,1,0.2112095923538078,
3623,Sudan,Kassala,2011,10,0.3899807121152721,
3624,Sudan,Kassala,2011,11,0.5629860921886196,
3625,Sudan,Kassala,2011,12,0.6190064422045449,
3626,Sudan,Kassala,2011,2,0.17552459688209976,
3627,Sudan,Kassala,2011,3,0.20670014016659183,
3628,Sudan,Kassala,2011,4,0.26052132262451083,
3629,Sudan,Kassala,2011,5,0.18512645430285501,
3630,Sudan,Kassala,2011,6,0.2698481720529602,
3631,Sudan,Kassala,2011,7,0.30143376854547466,
3632,Sudan,Kassala,2011,8,0.3370946962089254,
3633,Sudan,Kassala,2011,9,0.3198168785283445,
3634,Sudan,Kassala,2012,1,0.3967259491028681,
3635,Sudan,Kassala,2012,10,0.8568151797660905,
3636,Sudan,Kassala,2012,11,0.8038492993489631,
3637,Sudan,Kassala,2012,12,0.7071004585661631,
3638,Sudan,Kassala,2012,2,0.5549201400608004,
3639,Sudan,Kassala,2012,3,0.3363104589944638,
3640,Sudan,Kassala,2012,4,0.46620933018196997,
3641,Sudan,Kassala,2012,5,1.0664471574688705,
3642,Sudan,Kassala,2012,7,1.1308015308456114,
3643,Sudan,Kassala,2012,8,1.095365496102899,
