ADMIN0,ADMIN1,,ADMIN0,ADMIN1,month,year,CS,tmin_mm,tmax_mm,tavg_mm,prcp_mm,battle_cnt,protest_cnt,riot_cnt,explosion_cnt,violence_on_civs_cnt,battle_fatal,protest_fatal,riot_fatal,explosion_fatal,violence_on_civs_fatal,Retail,pop,CS_in_1_month,CS_in_2_months,CS_in_3_months
Kenya,Kilifi,4749,Kenya,Kilifi,9.0,2013.0,,,,260.8666666666667,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,1.5,,
Kenya,Kilifi,3292,Kenya,Kilifi,10.0,2013.0,1.5,,,268.67741935483866,,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,,1109735.0,,,1.5
Kenya,Kilifi,4750,Kenya,Kilifi,11.0,2013.0,,,,276.9655172413793,,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,1.5,
Kenya,Kilifi,4751,Kenya,Kilifi,12.0,2013.0,,,,282.96774193548384,,0.0,1.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,4.0,,1109735.0,1.5,,
Kenya,Kilifi,3294,Kenya,Kilifi,1.0,2014.0,1.5,,,276.9032258064516,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1109735.0,,,1.5
Kenya,Kilifi,4752,Kenya,Kilifi,2.0,2014.0,,,,279.5357142857143,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,1.5,
Kenya,Kilifi,4753,Kenya,Kilifi,3.0,2014.0,,,,290.35483870967744,,,,,,,,,,,,,1109735.0,1.5,,
Kenya,Kilifi,3297,Kenya,Kilifi,4.0,2014.0,1.5,,,291.1666666666667,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,,1.5
Kenya,Kilifi,4754,Kenya,Kilifi,5.0,2014.0,,,,268.72413793103453,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1109735.0,,1.5,
Kenya,Kilifi,4755,Kenya,Kilifi,6.0,2014.0,,,,262.8333333333333,,,,,,,,,,,,,1109735.0,1.5,,
Kenya,Kilifi,3299,Kenya,Kilifi,7.0,2014.0,1.5,,,258.9354838709677,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,,1.5
Kenya,Kilifi,4756,Kenya,Kilifi,8.0,2014.0,,,,256.48387096774195,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,1.5,
Kenya,Kilifi,4757,Kenya,Kilifi,9.0,2014.0,,,,261.06666666666666,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,1.5,,
Kenya,Kilifi,3274,Kenya,Kilifi,10.0,2014.0,1.5,,,267.3870967741936,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,,1.5
Kenya,Kilifi,4758,Kenya,Kilifi,11.0,2014.0,,,,280.0,,,,,,,,,,,,,1109735.0,,1.5,
Kenya,Kilifi,4759,Kenya,Kilifi,12.0,2014.0,,,,282.5,,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,1109735.0,1.5,,
Kenya,Kilifi,3276,Kenya,Kilifi,1.0,2015.0,1.5,,,272.35483870967744,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,,1.5
Kenya,Kilifi,4760,Kenya,Kilifi,2.0,2015.0,,,,281.85714285714283,,,,,,,,,,,,,1109735.0,,1.5,
Kenya,Kilifi,4761,Kenya,Kilifi,3.0,2015.0,,,,287.7096774193548,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,1109735.0,1.5,,
Kenya,Kilifi,3277,Kenya,Kilifi,4.0,2015.0,1.5,,,292.22222222222223,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,,1.5
Kenya,Kilifi,4762,Kenya,Kilifi,5.0,2015.0,,,,274.67741935483866,,,,,,,,,,,,,1109735.0,,1.5,
Kenya,Kilifi,4763,Kenya,Kilifi,6.0,2015.0,,243.6,289.0,267.2,36.333333333333336,,,,,,,,,,,,1109735.0,1.5,,
Kenya,Kilifi,3280,Kenya,Kilifi,7.0,2015.0,1.5,228.8,281.27272727272725,257.2903225806452,23.9375,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1109735.0,,,1.5
Kenya,Kilifi,4764,Kenya,Kilifi,8.0,2015.0,,227.22222222222226,282.0,257.61290322580646,15.166666666666664,,,,,,,,,,,,1109735.0,,1.5,
Kenya,Kilifi,4765,Kenya,Kilifi,9.0,2015.0,,,,266.96666666666664,,,,,,,,,,,,,1109735.0,1.5,,
Kenya,Kilifi,3282,Kenya,Kilifi,10.0,2015.0,1.5,,,275.4193548387097,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,,
Kenya,Kilifi,4766,Kenya,Kilifi,11.0,2015.0,,,,284.2,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,,1.0
Kenya,Kilifi,4767,Kenya,Kilifi,12.0,2015.0,,,,288.80645161290323,,,,,,,,,,,,,1109735.0,,1.0,
Kenya,Kilifi,4768,Kenya,Kilifi,1.0,2016.0,,,,285.962962962963,,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,,1109735.0,1.0,,
Kenya,Kilifi,3298,Kenya,Kilifi,2.0,2016.0,1.0,,,283.48,,,,,,,,,,,,,1109735.0,,,
Kenya,Kilifi,4769,Kenya,Kilifi,3.0,2016.0,,,,305.12,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,,1.0
Kenya,Kilifi,4770,Kenya,Kilifi,4.0,2016.0,,,,294.6,,,,,,,,,,,,,1109735.0,,1.0,
Kenya,Kilifi,4771,Kenya,Kilifi,5.0,2016.0,,,,276.8709677419355,,,,,,,,,,,,,1109735.0,1.0,,
Kenya,Kilifi,3296,Kenya,Kilifi,6.0,2016.0,1.0,,,268.1666666666667,,,,,,,,,,,,,1109735.0,,,
Kenya,Kilifi,4772,Kenya,Kilifi,7.0,2016.0,,,,257.80645161290323,,,,,,,,,,,,,1109735.0,,,1.5
Kenya,Kilifi,4773,Kenya,Kilifi,8.0,2016.0,,,,259.53333333333336,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1109735.0,,1.5,
Kenya,Kilifi,4774,Kenya,Kilifi,9.0,2016.0,,,,262.76666666666665,,,,,,,,,,,,,1109735.0,1.5,,
Kenya,Kilifi,3281,Kenya,Kilifi,10.0,2016.0,1.5,,,273.06451612903226,,,,,,,,,,,,,1109735.0,,,
Kenya,Kilifi,4775,Kenya,Kilifi,11.0,2016.0,,,,287.03333333333336,,,,,,,,,,,,,1109735.0,,,
Kenya,Kilifi,4776,Kenya,Kilifi,12.0,2016.0,,,,287.9032258064516,,,,,,,,,,,,,1109735.0,,,
Kenya,Kilifi,4777,Kenya,Kilifi,1.0,2017.0,,,,284.06451612903226,,,,,,,,,,,,,1109735.0,,,
Kenya,Kilifi,4778,Kenya,Kilifi,2.0,2017.0,,,,284.60714285714283,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,,
Kenya,Kilifi,4779,Kenya,Kilifi,3.0,2017.0,,,,295.93333333333334,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,,2.0
Kenya,Kilifi,4780,Kenya,Kilifi,4.0,2017.0,,,,293.06666666666666,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,2.0,
Kenya,Kilifi,4781,Kenya,Kilifi,5.0,2017.0,,,,264.96774193548384,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,2.0,,
Kenya,Kilifi,3272,Kenya,Kilifi,6.0,2017.0,2.0,,,268.3333333333333,,,,,,,,,,,,,1109735.0,,,
Kenya,Kilifi,4782,Kenya,Kilifi,7.0,2017.0,,,,263.96774193548384,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,,2.0
Kenya,Kilifi,4783,Kenya,Kilifi,8.0,2017.0,,,,261.80645161290323,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1109735.0,,2.0,
Kenya,Kilifi,4784,Kenya,Kilifi,9.0,2017.0,,,,262.6666666666667,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,2.0,,
Kenya,Kilifi,3284,Kenya,Kilifi,10.0,2017.0,2.0,,,275.1935483870968,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,,
Kenya,Kilifi,4785,Kenya,Kilifi,11.0,2017.0,,,,284.3333333333333,,,,,,,,,,,,,1109735.0,,,1.5
Kenya,Kilifi,4786,Kenya,Kilifi,12.0,2017.0,,,,279.9354838709677,,,,,,,,,,,,,1109735.0,,1.5,
Kenya,Kilifi,4787,Kenya,Kilifi,1.0,2018.0,,,,273.96774193548384,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,1.5,,
Kenya,Kilifi,3275,Kenya,Kilifi,2.0,2018.0,1.5,,,281.64285714285717,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1109735.0,,,
Kenya,Kilifi,4788,Kenya,Kilifi,3.0,2018.0,,,,287.54838709677415,,,,,,,,,,,,,1109735.0,,,1.0
Kenya,Kilifi,4789,Kenya,Kilifi,4.0,2018.0,,,,282.3,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,1.0,
Kenya,Kilifi,4790,Kenya,Kilifi,5.0,2018.0,,,,267.22580645161287,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,1.0,,
Kenya,Kilifi,3295,Kenya,Kilifi,6.0,2018.0,1.0,,,264.14285714285717,,,,,,,,,,,,,1109735.0,,,
Kenya,Kilifi,4791,Kenya,Kilifi,7.0,2018.0,,,,257.03225806451616,,,,,,,,,,,,,1109735.0,,,
Kenya,Kilifi,4792,Kenya,Kilifi,8.0,2018.0,,,,257.4193548387097,,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,,
Kenya,Kilifi,4793,Kenya,Kilifi,9.0,2018.0,,233.5,,263.4642857142857,28.5,,,,,,,,,,,,1109735.0,,,
Kenya,Kilifi,4794,Kenya,Kilifi,10.0,2018.0,,226.5,,265.35483870967744,59.09090909090909,,,,,,,,,,,,1109735.0,,,
Kenya,Kilifi,4795,Kenya,Kilifi,11.0,2018.0,,241.27777777777774,,277.125,,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,,1.5
Kenya,Kilifi,3278,Kenya,Kilifi,12.0,2018.0,1.5,245.58333333333331,,286.258064516129,,,,,,,,,,,,,1109735.0,,1.5,
Kenya,Kilifi,4796,Kenya,Kilifi,1.0,2019.0,,248.75,,281.06451612903226,,,,,,,,,,,,,1109735.0,1.5,,
Kenya,Kilifi,3273,Kenya,Kilifi,2.0,2019.0,1.5,254.5263157894737,,287.2857142857143,,,,,,,,,,,,,1109735.0,,,
Kenya,Kilifi,4797,Kenya,Kilifi,3.0,2019.0,,250.5625,,291.62068965517244,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1109735.0,,,1.5
Kenya,Kilifi,4798,Kenya,Kilifi,4.0,2019.0,,269.6363636363636,,300.6333333333333,45.2,,,,,,,,,,,,1109735.0,,1.5,
Kenya,Kilifi,4799,Kenya,Kilifi,5.0,2019.0,,245.16666666666663,,268.5806451612903,73.5909090909091,,,,,,,,,,,,1109735.0,1.5,,
Kenya,Kilifi,3279,Kenya,Kilifi,6.0,2019.0,1.5,245.2352941176471,,270.0,91.85714285714286,,,,,,,,,,,,1109735.0,,,
Kenya,Kilifi,4800,Kenya,Kilifi,7.0,2019.0,,239.04545454545453,,260.54838709677415,11.375,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,,2.0
Kenya,Kilifi,4801,Kenya,Kilifi,8.0,2019.0,,232.15384615384616,,259.67741935483866,20.647058823529417,,,,,,,,,,,,1109735.0,,2.0,
Kenya,Kilifi,4802,Kenya,Kilifi,9.0,2019.0,,239.88235294117646,,262.6333333333333,30.83333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,2.0,,
Kenya,Kilifi,3283,Kenya,Kilifi,10.0,2019.0,2.0,235.70833333333331,,267.51612903225805,133.66666666666666,,,,,,,,,,,,1109735.0,,,
Kenya,Kilifi,4803,Kenya,Kilifi,11.0,2019.0,,243.68421052631575,,273.6,79.53846153846153,,,,,,,,,,,,1109735.0,,,
Kenya,Kilifi,4804,Kenya,Kilifi,12.0,2019.0,,244.95454545454547,,281.77419354838713,35.875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1109735.0,,,
Kenya,Kilifi,4805,Kenya,Kilifi,1.0,2020.0,,247.95454545454547,,285.93548387096774,110.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kenya,Kilifi,4806,Kenya,Kilifi,2.0,2020.0,,251.95454545454547,,288.8620689655172,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kenya,Kilifi,4807,Kenya,Kilifi,3.0,2020.0,,259.1363636363636,,298.80645161290323,55.0,,,,,,,,,,,,,,,
Kenya,Kilifi,4808,Kenya,Kilifi,4.0,2020.0,,252.10526315789474,,286.06896551724134,55.73684210526316,,,,,,,,,,,,,,,
Kenya,Kilifi,4809,Kenya,Kilifi,5.0,2020.0,,235.2,,268.0769230769231,157.0,,,,,,,,,,,,,,,
Kenya,Kirinyaga,2056,Kenya,Kirinyaga,7.0,2009.0,2.5,,,,,,,,,,,,,,,,528054.0,,,2.5
Kenya,Kirinyaga,2045,Kenya,Kirinyaga,10.0,2009.0,2.5,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,,,2.5
Kenya,Kirinyaga,2044,Kenya,Kirinyaga,1.0,2010.0,2.5,,,,,,,,,,,,,,,,528054.0,,,1.5
Kenya,Kirinyaga,2060,Kenya,Kirinyaga,4.0,2010.0,1.5,,,,,,,,,,,,,,,,528054.0,,,1.5
Kenya,Kirinyaga,2057,Kenya,Kirinyaga,7.0,2010.0,1.5,,,,,,,,,,,,,,,,528054.0,,,1.5
Kenya,Kirinyaga,11137,Kenya,Kirinyaga,8.0,2010.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,528054.0,,1.5,
Kenya,Kirinyaga,11136,Kenya,Kirinyaga,9.0,2010.0,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,1.5,,
Kenya,Kirinyaga,2043,Kenya,Kirinyaga,10.0,2010.0,1.5,,,,,,,,,,,,,,,,528054.0,,,1.5
Kenya,Kirinyaga,2058,Kenya,Kirinyaga,1.0,2011.0,1.5,,,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,,,1.5
Kenya,Kirinyaga,2059,Kenya,Kirinyaga,4.0,2011.0,1.5,,,,,,,,,,,,,,,,528054.0,,,1.5
Kenya,Kirinyaga,2072,Kenya,Kirinyaga,7.0,2011.0,1.5,,,,,,,,,,,,,,,,528054.0,,,2.0
Kenya,Kirinyaga,2063,Kenya,Kirinyaga,10.0,2011.0,2.0,,,,,,,,,,,,,,,,528054.0,,,1.5
Kenya,Kirinyaga,2079,Kenya,Kirinyaga,1.0,2012.0,1.5,,,,,,,,,,,,,,,,528054.0,,,1.5
Kenya,Kirinyaga,2077,Kenya,Kirinyaga,4.0,2012.0,1.5,,,,,,,,,,,,,,,,528054.0,,,1.5
Kenya,Kirinyaga,2078,Kenya,Kirinyaga,7.0,2012.0,1.5,,,,,,,,,,,,,,,,528054.0,,,1.5
Kenya,Kirinyaga,2076,Kenya,Kirinyaga,10.0,2012.0,1.5,,,,,,,,,,,,,,,,528054.0,,,1.5
Kenya,Kirinyaga,11135,Kenya,Kirinyaga,12.0,2012.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,528054.0,1.5,,
Kenya,Kirinyaga,2073,Kenya,Kirinyaga,1.0,2013.0,1.5,,,,,,,,,,,,,,,,528054.0,,,1.5
Kenya,Kirinyaga,2074,Kenya,Kirinyaga,4.0,2013.0,1.5,,,,,,,,,,,,,,,,528054.0,,,1.5
Kenya,Kirinyaga,2075,Kenya,Kirinyaga,7.0,2013.0,1.5,,,,,,,,,,,,,,,,528054.0,,,1.5
Kenya,Kirinyaga,2062,Kenya,Kirinyaga,10.0,2013.0,1.5,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,,,1.5
Kenya,Kirinyaga,2064,Kenya,Kirinyaga,1.0,2014.0,1.5,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,,,1.5
Kenya,Kirinyaga,11134,Kenya,Kirinyaga,3.0,2014.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,528054.0,1.5,,
Kenya,Kirinyaga,2069,Kenya,Kirinyaga,4.0,2014.0,1.5,,,,,,,,,,,,,,,,528054.0,,,1.5
Kenya,Kirinyaga,2071,Kenya,Kirinyaga,7.0,2014.0,1.5,,,,,,,,,,,,,,,,528054.0,,,1.5
Kenya,Kirinyaga,2048,Kenya,Kirinyaga,10.0,2014.0,1.5,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,,,1.5
Kenya,Kirinyaga,2050,Kenya,Kirinyaga,1.0,2015.0,1.5,,,,,,,,,,,,,,,,528054.0,,,1.5
Kenya,Kirinyaga,2051,Kenya,Kirinyaga,4.0,2015.0,1.5,,,,,,,,,,,,,,,,528054.0,,,1.5
Kenya,Kirinyaga,2053,Kenya,Kirinyaga,7.0,2015.0,1.5,,,,,,,,,,,,,,,,528054.0,,,1.5
Kenya,Kirinyaga,2055,Kenya,Kirinyaga,10.0,2015.0,1.5,,,,,,,,,,,,,,,,528054.0,,,
Kenya,Kirinyaga,11133,Kenya,Kirinyaga,12.0,2015.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,,1.0,
Kenya,Kirinyaga,2070,Kenya,Kirinyaga,2.0,2016.0,1.0,,,,,,,,,,,,,,,,528054.0,,,
Kenya,Kirinyaga,11132,Kenya,Kirinyaga,4.0,2016.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,,1.0,
Kenya,Kirinyaga,2068,Kenya,Kirinyaga,6.0,2016.0,1.0,,,,,,,,,,,,,,,,528054.0,,,
Kenya,Kirinyaga,11131,Kenya,Kirinyaga,7.0,2016.0,,,,,,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,528054.0,,,1.5
Kenya,Kirinyaga,11130,Kenya,Kirinyaga,8.0,2016.0,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,,1.5,
Kenya,Kirinyaga,11129,Kenya,Kirinyaga,9.0,2016.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,1.5,,
Kenya,Kirinyaga,2054,Kenya,Kirinyaga,10.0,2016.0,1.5,,,,,,,,,,,,,,,,528054.0,,,
Kenya,Kirinyaga,11128,Kenya,Kirinyaga,1.0,2017.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,,,
Kenya,Kirinyaga,11127,Kenya,Kirinyaga,2.0,2017.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,,,
Kenya,Kirinyaga,11126,Kenya,Kirinyaga,4.0,2017.0,,,,,,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,,1.5,
Kenya,Kirinyaga,11125,Kenya,Kirinyaga,5.0,2017.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,1.5,,
Kenya,Kirinyaga,2046,Kenya,Kirinyaga,6.0,2017.0,1.5,,,,,,,,,,,,,,,,528054.0,,,
Kenya,Kirinyaga,11124,Kenya,Kirinyaga,7.0,2017.0,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,,,1.5
Kenya,Kirinyaga,11123,Kenya,Kirinyaga,9.0,2017.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,1.5,,
Kenya,Kirinyaga,2061,Kenya,Kirinyaga,10.0,2017.0,1.5,,,,,,,,,,,,,,,,528054.0,,,
Kenya,Kirinyaga,2049,Kenya,Kirinyaga,2.0,2018.0,1.5,,,,,,,,,,,,,,,,528054.0,,,
Kenya,Kirinyaga,11122,Kenya,Kirinyaga,3.0,2018.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,528054.0,,,1.0
Kenya,Kirinyaga,11121,Kenya,Kirinyaga,4.0,2018.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,,1.0,
Kenya,Kirinyaga,11120,Kenya,Kirinyaga,5.0,2018.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,1.0,,
Kenya,Kirinyaga,2066,Kenya,Kirinyaga,6.0,2018.0,1.0,,,,,,,,,,,,,,,,528054.0,,,
Kenya,Kirinyaga,11119,Kenya,Kirinyaga,7.0,2018.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,528054.0,,,
Kenya,Kirinyaga,11118,Kenya,Kirinyaga,10.0,2018.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,,,
Kenya,Kirinyaga,2067,Kenya,Kirinyaga,12.0,2018.0,1.0,,,,,,,,,,,,,,,,528054.0,,1.5,
Kenya,Kirinyaga,2047,Kenya,Kirinyaga,2.0,2019.0,1.5,,,,,,,,,,,,,,,,528054.0,,,
Kenya,Kirinyaga,2052,Kenya,Kirinyaga,6.0,2019.0,1.5,,,,,,,,,,,,,,,,528054.0,,,
Kenya,Kirinyaga,2065,Kenya,Kirinyaga,10.0,2019.0,1.5,,,,,,,,,,,,,,,,528054.0,,,
Kenya,Kirinyaga,11117,Kenya,Kirinyaga,11.0,2019.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,,,
Kenya,Kirinyaga,11116,Kenya,Kirinyaga,12.0,2019.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,528054.0,,,
Kenya,Kirinyaga,11115,Kenya,Kirinyaga,1.0,2020.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kenya,Kirinyaga,11114,Kenya,Kirinyaga,4.0,2020.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kenya,Kirinyaga,11113,Kenya,Kirinyaga,5.0,2020.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
Kenya,Kisii,11480,Kenya,Kisii,2.0,2009.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,,1152282.0,,,
Kenya,Kisii,2083,Kenya,Kisii,7.0,2009.0,1.5,,,,,,,,,,,,,,,,1152282.0,,,1.5
Kenya,Kisii,2084,Kenya,Kisii,10.0,2009.0,1.5,,,,,,,,,,,,,,,,1152282.0,,,1.5
Kenya,Kisii,2080,Kenya,Kisii,1.0,2010.0,1.5,,,,,,,,,,,,,,,,1152282.0,,,1.5
Kenya,Kisii,2088,Kenya,Kisii,4.0,2010.0,1.5,,,,,,,,,,,,,,,,1152282.0,,,1.5
Kenya,Kisii,11479,Kenya,Kisii,6.0,2010.0,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1152282.0,1.5,,
Kenya,Kisii,2085,Kenya,Kisii,7.0,2010.0,1.5,,,,,,,,,,,,,,,,1152282.0,,,1.0
Kenya,Kisii,2082,Kenya,Kisii,10.0,2010.0,1.0,,,,,,,,,,,,,,,,1152282.0,,,1.5
Kenya,Kisii,11478,Kenya,Kisii,12.0,2010.0,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,1152282.0,1.5,,
Kenya,Kisii,2086,Kenya,Kisii,1.0,2011.0,1.5,,,,,,,,,,,,,,,,1152282.0,,,1.5
Kenya,Kisii,2087,Kenya,Kisii,4.0,2011.0,1.5,,,,,,,,,,,,,,,,1152282.0,,,1.0
Kenya,Kisii,2101,Kenya,Kisii,7.0,2011.0,1.0,,,,,,,,,,,,,,,,1152282.0,,,1.0
Kenya,Kisii,2111,Kenya,Kisii,10.0,2011.0,1.0,,,,,,,,,,,,,,,,1152282.0,,,1.0
Kenya,Kisii,2110,Kenya,Kisii,1.0,2012.0,1.0,,,,,,,,,,,,,,,,1152282.0,,,1.0
Kenya,Kisii,2108,Kenya,Kisii,4.0,2012.0,1.0,,,,,,,,,,,,,,,,1152282.0,,,1.0
Kenya,Kisii,11477,Kenya,Kisii,6.0,2012.0,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1152282.0,1.0,,
Kenya,Kisii,2109,Kenya,Kisii,7.0,2012.0,1.0,,,,,,,,,,,,,,,,1152282.0,,,1.0
Kenya,Kisii,2107,Kenya,Kisii,10.0,2012.0,1.0,,,,,,,,,,,,,,,,1152282.0,,,1.0
Kenya,Kisii,2104,Kenya,Kisii,1.0,2013.0,1.0,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1152282.0,,,1.0
Kenya,Kisii,11476,Kenya,Kisii,3.0,2013.0,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,1152282.0,1.0,,
Kenya,Kisii,2105,Kenya,Kisii,4.0,2013.0,1.0,,,,,,,,,,,,,,,,1152282.0,,,1.0
Kenya,Kisii,2106,Kenya,Kisii,7.0,2013.0,1.0,,,,,,,,,,,,,,,,1152282.0,,,1.0
Kenya,Kisii,2116,Kenya,Kisii,10.0,2013.0,1.0,,,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1152282.0,,,1.0
Kenya,Kisii,2112,Kenya,Kisii,1.0,2014.0,1.0,,,,,,,,,,,,,,,,1152282.0,,,1.0
Kenya,Kisii,11475,Kenya,Kisii,3.0,2014.0,,,,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1152282.0,1.0,,
