,country,admin1,year,month,battle_cnt,protest_cnt,riot_cnt,explosion_cnt,violence_on_civs_cnt,battle_fatal,protest_fatal,riot_fatal,explosion_fatal,violence_on_civs_fatal
5698,Ethiopia,Oromia,2003,12,7,0,0,0,0,69.0,0.0,0.0,0.0,0.0
5699,Ethiopia,Oromia,2003,11,5,0,0,0,0,24.0,0.0,0.0,0.0,0.0
5700,Ethiopia,Oromia,2003,10,8,0,0,0,1,28.0,0.0,0.0,0.0,3.0
5701,Ethiopia,Oromia,2003,9,1,0,0,0,0,7.0,0.0,0.0,0.0,0.0
5702,Ethiopia,Oromia,2003,8,1,0,0,0,1,8.0,0.0,0.0,0.0,3.0
5703,Ethiopia,Oromia,2003,5,3,0,0,1,0,25.0,0.0,0.0,0.0,0.0
5704,Ethiopia,Oromia,2003,4,1,0,0,0,0,10.0,0.0,0.0,0.0,0.0
5705,Ethiopia,Oromia,2003,2,1,0,0,0,0,3.0,0.0,0.0,0.0,0.0
5706,Ethiopia,Oromia,2003,1,2,0,0,0,0,106.0,0.0,0.0,0.0,0.0
5707,Ethiopia,Oromia,2002,12,7,0,0,0,0,20.0,0.0,0.0,0.0,0.0
5708,Ethiopia,Oromia,2002,11,1,0,0,0,2,18.0,0.0,0.0,0.0,43.0
5709,Ethiopia,Oromia,2002,10,1,0,0,1,0,38.0,0.0,0.0,0.0,0.0
5710,Ethiopia,Oromia,2002,9,3,0,0,0,0,21.0,0.0,0.0,0.0,0.0
5711,Ethiopia,Oromia,2002,8,11,0,0,0,0,101.0,0.0,0.0,0.0,0.0
5712,Ethiopia,Oromia,2002,7,2,0,0,0,0,19.0,0.0,0.0,0.0,0.0
5713,Ethiopia,Oromia,2002,6,5,0,0,0,0,194.0,0.0,0.0,0.0,0.0
5714,Ethiopia,Oromia,2002,5,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
5715,Ethiopia,Oromia,2002,4,1,1,3,0,5,16.0,2.0,0.0,0.0,5.0
5716,Ethiopia,Oromia,2002,3,5,0,4,0,2,91.0,0.0,2.0,0.0,2.0
5717,Ethiopia,Oromia,2002,2,1,0,0,0,0,3.0,0.0,0.0,0.0,0.0
5718,Ethiopia,Oromia,2001,11,2,0,0,0,0,17.0,0.0,0.0,0.0,0.0
5719,Ethiopia,Oromia,2001,9,2,1,0,0,2,53.0,0.0,0.0,0.0,8.0
5720,Ethiopia,Oromia,2001,6,0,0,0,1,0,0.0,0.0,0.0,3.0,0.0
5721,Ethiopia,Oromia,2001,5,2,0,0,0,1,34.0,0.0,0.0,0.0,4.0
5722,Ethiopia,Oromia,2001,4,1,0,0,0,0,23.0,0.0,0.0,0.0,0.0
5723,Ethiopia,Oromia,2001,3,3,0,0,0,1,254.0,0.0,0.0,0.0,8.0
5724,Ethiopia,Oromia,2001,2,1,0,0,0,0,115.0,0.0,0.0,0.0,0.0
5725,Ethiopia,Oromia,2001,1,4,0,0,0,1,150.0,0.0,0.0,0.0,2.0
5726,Ethiopia,Oromia,2000,12,3,0,0,0,0,59.0,0.0,0.0,0.0,0.0
5727,Ethiopia,Oromia,2000,11,16,0,0,0,0,82.0,0.0,0.0,0.0,0.0
5728,Ethiopia,Oromia,2000,10,9,0,0,0,0,72.0,0.0,0.0,0.0,0.0
5729,Ethiopia,Oromia,2000,9,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5730,Ethiopia,Oromia,2000,8,4,0,0,0,0,176.0,0.0,0.0,0.0,0.0
5731,Ethiopia,Oromia,2000,7,4,0,0,0,0,41.0,0.0,0.0,0.0,0.0
5732,Ethiopia,Oromia,2000,6,7,0,0,0,0,52.0,0.0,0.0,0.0,0.0
5733,Ethiopia,Oromia,2000,3,0,0,8,0,0,0.0,0.0,1.0,0.0,0.0
5734,Ethiopia,Oromia,2000,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5735,Ethiopia,Oromia,2000,1,0,0,0,1,0,0.0,0.0,0.0,5.0,0.0
5736,Ethiopia,Oromia,1999,11,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5737,Ethiopia,Oromia,1999,10,0,0,0,0,1,0.0,0.0,0.0,0.0,3.0
5738,Ethiopia,Oromia,1999,8,11,0,0,0,1,422.0,0.0,0.0,0.0,2.0
5739,Ethiopia,Oromia,1999,7,4,0,0,0,0,1720.0,0.0,0.0,0.0,0.0
5740,Ethiopia,Oromia,1999,5,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5741,Ethiopia,Oromia,1999,3,4,0,0,0,3,196.0,0.0,0.0,0.0,0.0
5742,Ethiopia,Oromia,1999,1,2,0,0,0,0,80.0,0.0,0.0,0.0,0.0
5743,Ethiopia,Oromia,1998,10,1,0,0,0,4,0.0,0.0,0.0,0.0,13.0
5744,Ethiopia,Oromia,1998,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5745,Ethiopia,Oromia,1998,6,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
5746,Ethiopia,Oromia,1998,5,1,0,0,1,0,0.0,0.0,0.0,2.0,0.0
5747,Ethiopia,Oromia,1998,4,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5748,Ethiopia,Oromia,1998,2,0,0,0,1,0,0.0,0.0,0.0,1.0,0.0
5749,Ethiopia,Oromia,1997,7,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
5750,Ethiopia,Oromia,1997,6,2,0,0,0,1,24.0,0.0,0.0,0.0,16.0
5751,Kenya,Bungoma,2020,5,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5752,Kenya,Bungoma,2020,3,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0
5753,Kenya,Bungoma,2020,2,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5754,Kenya,Bungoma,2019,10,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5755,Kenya,Bungoma,2019,7,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5756,Kenya,Bungoma,2019,3,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0
5757,Kenya,Bungoma,2019,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5758,Kenya,Bungoma,2019,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
5759,Kenya,Bungoma,2018,12,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5760,Kenya,Bungoma,2018,11,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5761,Kenya,Bungoma,2018,7,0,1,1,0,0,0.0,1.0,1.0,0.0,0.0
5762,Kenya,Bungoma,2018,5,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
5763,Kenya,Bungoma,2018,2,0,0,0,0,1,0.0,0.0,0.0,0.0,4.0
5764,Kenya,Bungoma,2017,12,0,0,1,0,1,0.0,0.0,3.0,0.0,5.0
5765,Kenya,Bungoma,2017,10,0,1,4,0,0,0.0,0.0,3.0,0.0,0.0
5766,Kenya,Bungoma,2017,9,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0
5767,Kenya,Bungoma,2017,7,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
5768,Kenya,Bungoma,2017,6,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
5769,Kenya,Bungoma,2017,5,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
5770,Kenya,Bungoma,2017,4,0,0,3,0,0,0.0,0.0,0.0,0.0,0.0
5771,Kenya,Bungoma,2017,2,0,0,1,0,0,0.0,0.0,3.0,0.0,0.0
5772,Kenya,Bungoma,2016,10,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5773,Kenya,Bungoma,2016,6,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5774,Kenya,Bungoma,2015,10,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5775,Kenya,Bungoma,2015,3,0,1,1,0,0,0.0,0.0,1.0,0.0,0.0
5776,Kenya,Bungoma,2015,2,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
5777,Kenya,Bungoma,2015,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
5778,Kenya,Bungoma,2014,12,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5779,Kenya,Bungoma,2014,11,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5780,Kenya,Bungoma,2014,9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5781,Kenya,Bungoma,2014,8,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
5782,Kenya,Bungoma,2014,4,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5783,Kenya,Bungoma,2013,9,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
5784,Kenya,Bungoma,2013,5,0,0,0,0,3,0.0,0.0,0.0,0.0,4.0
5785,Kenya,Bungoma,2013,4,0,1,0,0,3,0.0,0.0,0.0,0.0,3.0
5786,Kenya,Bungoma,2013,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
5787,Kenya,Bungoma,2013,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5788,Kenya,Bungoma,2012,6,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5789,Kenya,Bungoma,2010,7,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
5790,Kenya,Bungoma,2010,5,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5791,Kenya,Bungoma,2010,1,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
5792,Kenya,Bungoma,2008,8,1,2,0,0,0,5.0,0.0,0.0,0.0,0.0
5793,Kenya,Bungoma,2008,5,1,0,0,0,0,9.0,0.0,0.0,0.0,0.0
5794,Kenya,Bungoma,2008,3,1,0,0,0,0,3.0,0.0,0.0,0.0,0.0
5795,Kenya,Bungoma,2008,1,0,0,1,0,1,0.0,0.0,0.0,0.0,11.0
5796,Kenya,Bungoma,2007,12,2,0,5,0,3,0.0,0.0,0.0,0.0,3.0
5797,Kenya,Bungoma,2007,11,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0
5798,Kenya,Bungoma,2007,9,1,0,0,0,0,3.0,0.0,0.0,0.0,0.0
5799,Kenya,Bungoma,2007,8,2,0,0,0,4,10.0,0.0,0.0,0.0,12.0
5800,Kenya,Bungoma,2007,7,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
5801,Kenya,Bungoma,2007,6,0,0,0,0,1,0.0,0.0,0.0,0.0,5.0
5802,Kenya,Bungoma,2007,5,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5803,Kenya,Bungoma,2007,4,1,0,0,0,4,1.0,0.0,0.0,0.0,14.0
5804,Kenya,Bungoma,2007,3,0,0,0,0,2,0.0,0.0,0.0,0.0,3.0
5805,Kenya,Bungoma,2007,2,1,0,0,0,1,2.0,0.0,0.0,0.0,2.0
5806,Kenya,Bungoma,2007,1,6,0,1,0,0,28.0,0.0,0.0,0.0,0.0
5807,Kenya,Bungoma,2006,12,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
5808,Kenya,Bungoma,2005,11,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0
5809,Kenya,Bungoma,2005,1,2,0,2,0,1,2.0,0.0,0.0,0.0,0.0
5810,Kenya,Bungoma,2004,2,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5811,Kenya,Bungoma,2003,12,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5812,Kenya,Bungoma,2002,1,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
5813,Kenya,Bungoma,2001,11,1,0,0,0,0,3.0,0.0,0.0,0.0,0.0
5814,Kenya,Bungoma,1999,4,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
5815,Kenya,Migori,2020,5,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5816,Kenya,Migori,2020,4,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5817,Kenya,Migori,2020,3,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
5818,Kenya,Migori,2020,1,0,2,2,0,0,0.0,0.0,0.0,0.0,0.0
5819,Kenya,Migori,2019,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5820,Kenya,Migori,2019,10,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5821,Kenya,Migori,2019,8,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
5822,Kenya,Migori,2019,5,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5823,Kenya,Migori,2019,2,0,1,1,0,0,0.0,0.0,6.0,0.0,0.0
5824,Kenya,Migori,2018,9,0,0,0,0,2,0.0,0.0,0.0,0.0,2.0
5825,Kenya,Migori,2018,7,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5826,Kenya,Migori,2018,3,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5827,Kenya,Migori,2018,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5828,Kenya,Migori,2018,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5829,Kenya,Migori,2017,11,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
5830,Kenya,Migori,2017,10,1,2,9,0,1,0.0,0.0,0.0,0.0,1.0
5831,Kenya,Migori,2017,9,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5832,Kenya,Migori,2017,8,0,0,7,0,1,0.0,0.0,4.0,0.0,0.0
5833,Kenya,Migori,2017,6,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5834,Kenya,Migori,2017,4,1,0,2,0,2,0.0,0.0,0.0,0.0,0.0
5835,Kenya,Migori,2016,12,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5836,Kenya,Migori,2016,11,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5837,Kenya,Migori,2016,8,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5838,Kenya,Migori,2016,6,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0
5839,Kenya,Migori,2016,5,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5840,Kenya,Migori,2015,8,0,0,2,0,0,0.0,0.0,2.0,0.0,0.0
5841,Kenya,Migori,2015,4,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
5842,Kenya,Migori,2015,3,1,1,1,0,0,3.0,0.0,1.0,0.0,0.0
5843,Kenya,Migori,2014,9,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
5844,Kenya,Migori,2014,6,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
5845,Kenya,Migori,2014,4,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5846,Kenya,Migori,2014,3,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5847,Kenya,Migori,2014,2,0,0,2,0,0,0.0,0.0,1.0,0.0,0.0
5848,Kenya,Migori,2013,10,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5849,Kenya,Migori,2013,8,1,1,0,0,0,1.0,0.0,0.0,0.0,0.0
5850,Kenya,Migori,2013,4,0,0,2,0,1,0.0,0.0,0.0,0.0,0.0
5851,Kenya,Migori,2013,3,2,0,4,0,1,2.0,0.0,1.0,0.0,1.0
5852,Kenya,Migori,2013,2,2,1,2,0,1,0.0,0.0,0.0,0.0,2.0
5853,Kenya,Migori,2013,1,0,0,3,0,2,0.0,0.0,0.0,0.0,1.0
5854,Kenya,Migori,2012,12,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0
5855,Kenya,Migori,2012,10,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5856,Kenya,Migori,2011,2,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
5857,Kenya,Migori,2011,1,0,0,1,0,0,0.0,0.0,2.0,0.0,0.0
5858,Kenya,Migori,2010,10,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5859,Kenya,Migori,2010,9,0,0,1,0,0,0.0,0.0,1.0,0.0,0.0
5860,Kenya,Migori,2009,10,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
5861,Kenya,Migori,2009,9,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5862,Kenya,Migori,2009,2,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5863,Kenya,Migori,2009,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
5864,Kenya,Migori,2008,7,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5865,Kenya,Migori,2008,4,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
5866,Kenya,Migori,2008,1,1,0,3,0,0,3.0,0.0,2.0,0.0,0.0
5867,Kenya,Migori,2007,12,0,0,5,0,4,0.0,0.0,6.0,0.0,7.0
5868,Kenya,Migori,2007,6,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5869,Kenya,Migori,2007,5,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0
5870,Kenya,Migori,2007,1,0,0,1,0,0,0.0,0.0,2.0,0.0,0.0
5871,Kenya,Migori,2003,10,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0
5872,Kenya,Migori,2002,12,0,0,0,0,2,0.0,0.0,0.0,0.0,7.0
5873,Kenya,Migori,2002,10,2,0,0,0,0,3.0,0.0,0.0,0.0,0.0
5874,Kenya,Migori,2002,6,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5875,Kenya,Migori,2002,5,0,0,0,0,2,0.0,0.0,0.0,0.0,1.0
5876,Kenya,Migori,2002,2,0,0,0,0,1,0.0,0.0,0.0,0.0,2.0
5877,Kenya,Migori,2000,12,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5878,Kenya,Migori,2000,6,1,0,0,0,0,3.0,0.0,0.0,0.0,0.0
5879,Kenya,Migori,1998,1,2,0,0,0,2,0.0,0.0,0.0,0.0,0.0
5880,Kenya,Migori,1997,10,3,0,0,0,0,15.0,0.0,0.0,0.0,0.0
5881,Ethiopia,Addis Ababa,2020,5,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5882,Ethiopia,Addis Ababa,2020,4,0,0,1,0,1,0.0,0.0,0.0,0.0,1.0
5883,Ethiopia,Addis Ababa,2020,3,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0
5884,Ethiopia,Addis Ababa,2020,2,0,2,0,0,0,0.0,2.0,0.0,0.0,0.0
5885,Ethiopia,Addis Ababa,2020,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5886,Ethiopia,Addis Ababa,2019,12,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
5887,Ethiopia,Addis Ababa,2019,11,1,3,0,0,0,1.0,0.0,0.0,0.0,0.0
5888,Ethiopia,Addis Ababa,2019,10,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0
5889,Ethiopia,Addis Ababa,2019,8,1,0,0,0,1,2.0,0.0,0.0,0.0,0.0
5890,Ethiopia,Addis Ababa,2019,6,1,0,1,0,0,2.0,0.0,0.0,0.0,0.0
5891,Ethiopia,Addis Ababa,2019,5,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
5892,Ethiopia,Addis Ababa,2019,4,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5893,Ethiopia,Addis Ababa,2019,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5894,Ethiopia,Addis Ababa,2019,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5895,Ethiopia,Addis Ababa,2019,1,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
5896,Ethiopia,Addis Ababa,2018,12,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
5897,Ethiopia,Addis Ababa,2018,11,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5898,Ethiopia,Addis Ababa,2018,10,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0
5899,Ethiopia,Addis Ababa,2018,9,1,8,11,0,2,1.0,5.0,23.0,0.0,6.0
5900,Ethiopia,Addis Ababa,2018,8,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
5901,Ethiopia,Addis Ababa,2018,7,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0
5902,Ethiopia,Addis Ababa,2018,6,0,4,0,1,0,0.0,0.0,0.0,2.0,0.0
5903,Ethiopia,Addis Ababa,2018,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5904,Ethiopia,Addis Ababa,2018,3,0,1,4,0,1,0.0,0.0,12.0,0.0,1.0
5905,Ethiopia,Addis Ababa,2018,2,0,3,1,0,1,0.0,0.0,0.0,0.0,1.0
5906,Ethiopia,Addis Ababa,2018,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5907,Ethiopia,Addis Ababa,2017,12,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
5908,Ethiopia,Addis Ababa,2017,11,1,1,0,0,1,10.0,0.0,0.0,0.0,30.0
5909,Ethiopia,Addis Ababa,2017,10,1,1,0,0,1,3.0,0.0,0.0,0.0,1.0
5910,Ethiopia,Addis Ababa,2017,9,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0
5911,Ethiopia,Addis Ababa,2017,8,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5912,Ethiopia,Addis Ababa,2017,7,0,2,0,0,1,0.0,0.0,0.0,0.0,0.0
5913,Ethiopia,Addis Ababa,2017,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5914,Ethiopia,Addis Ababa,2017,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5915,Ethiopia,Addis Ababa,2017,2,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
5916,Ethiopia,Addis Ababa,2017,1,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0
5917,Ethiopia,Addis Ababa,2016,12,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
5918,Ethiopia,Addis Ababa,2016,11,0,1,0,0,3,0.0,0.0,0.0,0.0,1.0
5919,Ethiopia,Addis Ababa,2016,10,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0
5920,Ethiopia,Addis Ababa,2016,9,1,3,0,0,1,67.0,0.0,0.0,0.0,2.0
5921,Ethiopia,Addis Ababa,2016,8,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5922,Ethiopia,Addis Ababa,2016,6,0,8,1,0,1,0.0,0.0,4.0,0.0,0.0
5923,Ethiopia,Addis Ababa,2016,5,0,1,4,0,1,0.0,0.0,11.0,0.0,0.0
5924,Ethiopia,Addis Ababa,2016,3,0,3,0,0,1,0.0,0.0,0.0,0.0,1.0
5925,Ethiopia,Addis Ababa,2016,2,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0
5926,Ethiopia,Addis Ababa,2016,1,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
5927,Ethiopia,Addis Ababa,2015,12,0,1,1,1,1,0.0,0.0,0.0,0.0,0.0
5928,Ethiopia,Addis Ababa,2015,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5929,Ethiopia,Addis Ababa,2015,7,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5930,Ethiopia,Addis Ababa,2015,6,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
5931,Ethiopia,Addis Ababa,2015,4,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5932,Ethiopia,Addis Ababa,2015,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5933,Ethiopia,Addis Ababa,2014,12,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0
5934,Ethiopia,Addis Ababa,2014,11,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5935,Ethiopia,Addis Ababa,2014,10,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5936,Ethiopia,Addis Ababa,2014,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5937,Ethiopia,Addis Ababa,2014,7,0,1,1,0,0,0.0,0.0,0.0,0.0,0.0
5938,Ethiopia,Addis Ababa,2014,5,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5939,Ethiopia,Addis Ababa,2014,4,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5940,Ethiopia,Addis Ababa,2014,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5941,Ethiopia,Addis Ababa,2013,11,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5942,Ethiopia,Addis Ababa,2013,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5943,Ethiopia,Addis Ababa,2013,9,0,3,0,0,0,0.0,0.0,0.0,0.0,0.0
5944,Ethiopia,Addis Ababa,2013,8,0,0,3,1,3,0.0,0.0,3.0,0.0,0.0
5945,Ethiopia,Addis Ababa,2013,7,0,2,0,0,0,0.0,0.0,0.0,0.0,0.0
5946,Ethiopia,Addis Ababa,2013,6,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0
5947,Ethiopia,Addis Ababa,2013,3,1,1,0,0,1,0.0,0.0,0.0,0.0,23.0
5948,Ethiopia,Addis Ababa,2013,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0
5949,Ethiopia,Addis Ababa,2012,11,0,5,0,0,0,0.0,0.0,0.0,0.0,0.0
5950,Ethiopia,Addis Ababa,2012,10,0,4,0,0,0,0.0,0.0,0.0,0.0,0.0
5951,Ethiopia,Addis Ababa,2012,8,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5952,Ethiopia,Addis Ababa,2012,7,0,5,3,0,2,0.0,0.0,0.0,0.0,0.0
5953,Ethiopia,Addis Ababa,2012,6,1,0,0,0,0,2.0,0.0,0.0,0.0,0.0
5954,Ethiopia,Addis Ababa,2012,5,0,1,0,0,1,0.0,0.0,0.0,0.0,1.0
5955,Ethiopia,Addis Ababa,2012,3,0,0,0,0,1,0.0,0.0,0.0,0.0,22.0
5956,Ethiopia,Addis Ababa,2011,9,1,0,0,0,0,4.0,0.0,0.0,0.0,0.0
5957,Ethiopia,Addis Ababa,2011,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5958,Ethiopia,Addis Ababa,2011,5,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5959,Ethiopia,Addis Ababa,2011,3,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0
5960,Ethiopia,Addis Ababa,2010,12,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5961,Ethiopia,Addis Ababa,2010,10,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5962,Ethiopia,Addis Ababa,2010,9,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5963,Ethiopia,Addis Ababa,2010,8,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
5964,Ethiopia,Addis Ababa,2010,7,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5965,Ethiopia,Addis Ababa,2010,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
5966,Ethiopia,Addis Ababa,2010,5,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
5967,Ethiopia,Addis Ababa,2010,4,0,0,0,0,1,0.0,0.0,0.0,0.0,1.0
5968,Ethiopia,Addis Ababa,2009,10,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
5969,Ethiopia,Addis Ababa,2009,4,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
5970,Ethiopia,Addis Ababa,2008,11,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0
5971,Ethiopia,Addis Ababa,2008,9,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
5972,Ethiopia,Addis Ababa,2008,5,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0
5973,Ethiopia,Addis Ababa,2008,4,0,1,0,1,0,0.0,0.0,0.0,0.0,0.0
5974,Ethiopia,Addis Ababa,2007,11,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0
