,ADMIN0,ADMIN1,month,year,CS,tmin_mm,tmax_mm,tavg_mm,prcp_mm,battle_cnt,protest_cnt,riot_cnt,explosion_cnt,violence_on_civs_cnt,battle_fatal,protest_fatal,riot_fatal,explosion_fatal,violence_on_civs_fatal,Retail,pop
8289,Tanzania,Mwanza,1.0,2020.0,,192.93333333333334,271.6190476190476,228.96774193548387,62.76470588235294,,,,,,,,,,,,
8290,Tanzania,Mwanza,2.0,2020.0,,195.8235294117647,281.15384615384613,236.86206896551724,46.6,,,,,,,,,,,,
8291,Tanzania,Mwanza,3.0,2020.0,,191.76190476190476,272.07142857142856,231.90322580645162,69.11111111111111,,,,,,,,,,,,
8292,Tanzania,Mwanza,4.0,2020.0,,191.33333333333334,273.2142857142857,232.7,59.76923076923077,,,,,,,,,,,,
8293,Tanzania,Mwanza,5.0,2020.0,,196.9090909090909,282.55555555555554,238.15384615384616,32.0,,,,,,,,,,,,
8301,Tanzania,Ruvuma,1.0,2009.0,,187.95833333333334,288.15384615384613,233.13333333333333,57.1578947368421,,,,,,,,,,,,1394000.0
8302,Tanzania,Ruvuma,2.0,2009.0,,182.7826086956522,269.3333333333333,224.5,91.47826086956522,,,,,,,,,,,,1394000.0
8303,Tanzania,Ruvuma,3.0,2009.0,,180.4814814814815,276.3181818181818,221.4516129032258,96.81818181818181,,,,,,,,,,,,1394000.0
8304,Tanzania,Ruvuma,4.0,2009.0,,159.85,262.45,209.15384615384616,70.6,,,,,,,,,,,,1394000.0
8305,Tanzania,Ruvuma,5.0,2009.0,,134.95833333333334,258.875,201.61290322580646,1.0,,,,,,,,,,,,1394000.0
8306,Tanzania,Ruvuma,6.0,2009.0,,128.91666666666666,257.2307692307692,196.33333333333334,,,,,,,,,,,,,1394000.0
8307,Tanzania,Ruvuma,8.0,2009.0,,,259.5,192.93548387096774,,,,,,,,,,,,,1394000.0
8308,Tanzania,Ruvuma,9.0,2009.0,,,289.34615384615387,222.8,,,,,,,,,,,,,1394000.0
8309,Tanzania,Ruvuma,11.0,2009.0,,184.9375,291.0,237.0,49.8,,,,,,,,,,,,1394000.0
8310,Tanzania,Ruvuma,12.0,2009.0,,190.92307692307693,287.86206896551727,236.06451612903226,76.11764705882354,,,,,,,,,,,,1394000.0
8311,Tanzania,Ruvuma,2.0,2010.0,,,282.53846153846155,230.42857142857142,88.63636363636364,,,,,,,,,,,,1431000.0
8312,Tanzania,Ruvuma,3.0,2010.0,,,281.0,227.52173913043478,35.18181818181818,,,,,,,,,,,,1431000.0
8313,Tanzania,Ruvuma,5.0,2010.0,,,265.6,210.2,44.5,,,,,,,,,,,,1431000.0
8314,Tanzania,Ruvuma,6.0,2010.0,,,248.55555555555554,188.70833333333334,,,,,,,,,,,,,1431000.0
8315,Tanzania,Ruvuma,8.0,2010.0,,134.0,258.4,204.46666666666667,5.0,,,,,,,,,,,,1431000.0
8316,Tanzania,Ruvuma,9.0,2010.0,,161.125,283.5416666666667,223.1,0.0,,,,,,,,,,,,1431000.0
8317,Tanzania,Ruvuma,11.0,2010.0,,187.9375,317.5,257.3333333333333,0.0,,,,,,,,,,,,1431000.0
8318,Tanzania,Ruvuma,12.0,2010.0,,179.6,297.05,239.06451612903226,63.5,,,,,,,,,,,,1431000.0
8319,Tanzania,Ruvuma,2.0,2011.0,,,264.8666666666667,218.11111111111111,103.33333333333333,,,,,,,,,,,,1468000.0
8320,Tanzania,Ruvuma,3.0,2011.0,,,271.30434782608694,219.80645161290323,71.72,,,,,,,,,,,,1468000.0
8321,Tanzania,Ruvuma,5.0,2011.0,,153.31578947368422,258.0833333333333,207.03225806451613,28.0,,,,,,,,,,,,1468000.0
8322,Tanzania,Ruvuma,6.0,2011.0,,128.92,256.1363636363636,196.9655172413793,2.5,,,,,,,,,,,,1468000.0
8323,Tanzania,Ruvuma,7.0,2011.0,,107.27777777777777,246.25,184.29032258064515,,,,,,,,,,,,,1468000.0
8324,Tanzania,Ruvuma,8.0,2011.0,,120.1,255.19230769230768,191.2258064516129,,,,,,,,,,,,,1468000.0
8325,Tanzania,Ruvuma,9.0,2011.0,,149.23076923076923,279.17391304347825,222.23333333333332,,,,,,,,,,,,,1468000.0
8326,Tanzania,Ruvuma,10.0,2011.0,,174.07407407407408,293.875,241.61290322580646,80.4,,,,,,,,,,,,1468000.0
8327,Tanzania,Ruvuma,11.0,2011.0,,191.48,314.18518518518516,254.46666666666667,59.125,,,,,,,,,,,,1468000.0
8328,Tanzania,Ruvuma,12.0,2011.0,,188.91666666666666,290.1923076923077,236.2258064516129,90.21428571428571,,,,,,,,,,,,1468000.0
8329,Tanzania,Ruvuma,1.0,2012.0,,183.84,282.22727272727275,230.6451612903226,71.36842105263158,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,
8330,Tanzania,Ruvuma,2.0,2012.0,,175.68,282.625,226.89655172413794,46.4,0.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,,
8331,Tanzania,Ruvuma,3.0,2012.0,,174.75,274.85714285714283,225.41935483870967,69.08695652173913,,,,,,,,,,,,
8332,Tanzania,Ruvuma,4.0,2012.0,,153.47826086956522,261.1111111111111,212.3,35.86666666666667,,,,,,,,,,,,
8333,Tanzania,Ruvuma,5.0,2012.0,,130.95652173913044,257.0769230769231,199.10344827586206,20.5,,,,,,,,,,,,
8334,Tanzania,Ruvuma,6.0,2012.0,,113.22727272727273,250.30434782608697,194.06666666666666,0.0,,,,,,,,,,,,
8335,Tanzania,Ruvuma,7.0,2012.0,,93.95652173913044,243.45833333333334,187.93548387096774,0.0,,,,,,,,,,,,
8336,Tanzania,Ruvuma,8.0,2012.0,,123.5,270.72222222222223,207.61290322580646,0.0,,,,,,,,,,,,
8337,Tanzania,Ruvuma,9.0,2012.0,,143.33333333333334,287.7826086956522,226.43333333333334,,,,,,,,,,,,,
8338,Tanzania,Ruvuma,10.0,2012.0,,163.33333333333334,302.875,242.41935483870967,0.0,,,,,,,,,,,,
8339,Tanzania,Ruvuma,11.0,2012.0,,170.17857142857142,291.72727272727275,239.8,65.71428571428571,,,,,,,,,,,,
8340,Tanzania,Ruvuma,12.0,2012.0,,174.5185185185185,293.2,234.29032258064515,88.66666666666667,,,,,,,,,,,,
8341,Tanzania,Ruvuma,1.0,2013.0,,176.52,281.625,234.32258064516128,60.10526315789474,,,,,,,,,,,,
8342,Tanzania,Ruvuma,2.0,2013.0,,166.04761904761904,283.9,231.75,43.5,,,,,,,,,,,,
8343,Tanzania,Ruvuma,3.0,2013.0,,162.5,274.14285714285717,225.90322580645162,63.30434782608695,,,,,,,,,,,,
8344,Tanzania,Ruvuma,4.0,2013.0,,144.35714285714286,268.59090909090907,217.63333333333333,94.25,,,,,,,,,,,,
8345,Tanzania,Ruvuma,5.0,2013.0,,120.53571428571429,256.4,202.03225806451613,,,,,,,,,,,,,
8346,Tanzania,Ruvuma,6.0,2013.0,,92.0,242.38888888888889,189.41379310344828,,,,,,,,,,,,,
8347,Tanzania,Ruvuma,7.0,2013.0,,90.82758620689656,241.25,182.38709677419354,,,,,,,,,,,,,
8348,Tanzania,Ruvuma,8.0,2013.0,,114.37931034482759,255.1153846153846,196.19354838709677,,,,,,,,,,,,,
8349,Tanzania,Ruvuma,9.0,2013.0,,136.2962962962963,290.82608695652175,222.26666666666668,,,,,,,,,,,,,
8350,Tanzania,Ruvuma,10.0,2013.0,,158.44444444444446,295.2631578947368,232.8709677419355,133.66666666666666,,,,,,,,,,,,
8351,Tanzania,Ruvuma,11.0,2013.0,,172.10344827586206,304.4583333333333,248.0,178.0,,,,,,,,,,,,
8352,Tanzania,Ruvuma,12.0,2013.0,,169.96296296296296,286.2631578947368,236.0,62.21052631578947,,,,,,,,,,,,
8353,Tanzania,Ruvuma,1.0,2014.0,,166.42307692307693,278.32,223.0,107.4,,,,,,,,,,,,
8354,Tanzania,Ruvuma,2.0,2014.0,,162.19230769230768,280.8095238095238,224.96428571428572,81.8,,,,,,,,,,,,
8355,Tanzania,Ruvuma,3.0,2014.0,,155.03571428571428,271.27272727272725,221.4516129032258,74.5,,,,,,,,,,,,
8356,Tanzania,Ruvuma,4.0,2014.0,,152.34782608695653,263.05882352941177,216.93333333333334,68.82352941176471,,,,,,,,,,,,
8357,Tanzania,Ruvuma,5.0,2014.0,,114.62962962962963,255.75,195.06451612903226,0.0,,,,,,,,,,,,
8358,Tanzania,Ruvuma,6.0,2014.0,,97.3103448275862,250.41666666666666,185.9,2.5,,,,,,,,,,,,
8359,Tanzania,Ruvuma,7.0,2014.0,,90.75862068965517,244.625,182.80645161290323,0.0,,,,,,,,,,,,
8360,Tanzania,Ruvuma,8.0,2014.0,,104.72413793103448,260.69565217391306,200.51612903225808,5.0,,,,,,,,,,,,
8361,Tanzania,Ruvuma,9.0,2014.0,,119.95833333333333,275.69565217391306,208.23333333333332,0.0,,,,,,,,,,,,
8362,Tanzania,Ruvuma,10.0,2014.0,,141.93548387096774,292.2916666666667,233.83870967741936,110.28571428571429,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
8363,Tanzania,Ruvuma,11.0,2014.0,,153.27272727272728,296.3333333333333,248.56666666666666,133.625,,,,,,,,,,,,
8364,Tanzania,Ruvuma,12.0,2014.0,,157.0,291.3636363636364,247.21428571428572,19.666666666666668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,
8365,Tanzania,Ruvuma,1.0,2015.0,,153.25,281.15384615384613,226.04545454545453,200.05263157894737,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,
8366,Tanzania,Ruvuma,2.0,2015.0,,150.59259259259258,285.45454545454544,229.85185185185185,43.0,,,,,,,,,,,,
8367,Tanzania,Ruvuma,3.0,2015.0,,143.83870967741936,273.5,221.38709677419354,117.83333333333333,,,,,,,,,,,,
8368,Tanzania,Ruvuma,4.0,2015.0,,128.0,277.55555555555554,222.22222222222223,27.0,,,,,,,,,,,,
8369,Tanzania,Ruvuma,5.0,2015.0,,105.32142857142857,265.46153846153845,200.9,,,,,,,,,,,,,
8370,Tanzania,Ruvuma,6.0,2015.0,,77.82142857142857,259.9583333333333,189.83333333333334,,,,,,,,,,,,,
8371,Tanzania,Ruvuma,7.0,2015.0,,82.62962962962963,253.04,186.38709677419354,,,,,,,,,,,,,
8372,Tanzania,Ruvuma,8.0,2015.0,,90.37931034482759,268.52,198.6451612903226,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
8373,Tanzania,Ruvuma,9.0,2015.0,,113.24,285.54545454545456,218.33333333333334,,,,,,,,,,,,,
8374,Tanzania,Ruvuma,10.0,2015.0,,142.38709677419354,307.3,240.4516129032258,5.0,,,,,,,,,,,,
8375,Tanzania,Ruvuma,11.0,2015.0,,146.25925925925927,306.0,239.76666666666668,50.333333333333336,,,,,,,,,,,,
8376,Tanzania,Ruvuma,12.0,2015.0,,147.3,295.25,238.7741935483871,81.15789473684211,,,,,,,,,,,,
8377,Tanzania,Ruvuma,1.0,2016.0,,144.89655172413794,274.11538461538464,228.90322580645162,96.57692307692308,,,,,,,,,,,,
8378,Tanzania,Ruvuma,2.0,2016.0,,140.3846153846154,293.75,232.10344827586206,120.125,,,,,,,,,,,,
8379,Tanzania,Ruvuma,3.0,2016.0,,166.79166666666666,294.2692307692308,238.3548387096774,73.2,,,,,,,,,,,,
8380,Tanzania,Ruvuma,4.0,2016.0,,186.83333333333334,267.7647058823529,224.57142857142858,83.85714285714286,,,,,,,,,,,,
8381,Tanzania,Ruvuma,5.0,2016.0,,126.57692307692308,252.3181818181818,193.13333333333333,0.0,,,,,,,,,,,,
8382,Tanzania,Ruvuma,6.0,2016.0,,109.47368421052632,247.05882352941177,182.16,,,,,,,,,,,,,
8383,Tanzania,Ruvuma,7.0,2016.0,,112.41666666666667,242.0,181.2,,,,,,,,,,,,,
8384,Tanzania,Ruvuma,8.0,2016.0,,122.5,260.42857142857144,196.03571428571428,,,,,,,,,,,,,
8385,Tanzania,Ruvuma,9.0,2016.0,,144.96,275.6363636363636,211.56666666666666,,,,,,,,,,,,,
8386,Tanzania,Ruvuma,10.0,2016.0,,165.40740740740742,303.84,236.83870967741936,,,,,,,,,,,,,
8387,Tanzania,Ruvuma,11.0,2016.0,,185.8,315.88,250.27586206896552,10.0,,,,,,,,,,,,
8388,Tanzania,Ruvuma,12.0,2016.0,,188.42857142857142,296.85185185185185,243.2258064516129,66.91666666666667,,,,,,,,,,,,
8389,Tanzania,Ruvuma,1.0,2017.0,,182.92592592592592,283.125,229.19354838709677,53.625,,,,,,,,,,,,
8390,Tanzania,Ruvuma,2.0,2017.0,,176.66666666666666,279.1904761904762,222.64285714285714,146.47619047619048,,,,,,,,,,,,
8391,Tanzania,Ruvuma,3.0,2017.0,,174.92592592592592,273.60714285714283,222.32258064516128,61.48,,,,,,,,,,,,
8392,Tanzania,Ruvuma,4.0,2017.0,,163.76,258.0416666666667,212.1,82.85714285714286,,,,,,,,,,,,
8393,Tanzania,Ruvuma,5.0,2017.0,,136.56,259.61538461538464,200.96774193548387,21.166666666666668,,,,,,,,,,,,
8394,Tanzania,Ruvuma,6.0,2017.0,,110.37931034482759,255.57142857142858,186.9,,,,,,,,,,,,,
8395,Tanzania,Ruvuma,7.0,2017.0,,99.45454545454545,250.12,182.70967741935485,,,,,,,,,,,,,
8396,Tanzania,Ruvuma,8.0,2017.0,,120.75862068965517,251.84615384615384,194.29032258064515,12.75,,,,,,,,,,,,
8397,Tanzania,Ruvuma,9.0,2017.0,,134.25,,219.53333333333333,51.0,,,,,,,,,,,,
8398,Tanzania,Ruvuma,10.0,2017.0,,166.84615384615384,,240.16129032258064,15.0,,,,,,,,,,,,
8399,Tanzania,Ruvuma,11.0,2017.0,,178.53571428571428,,244.13333333333333,6.333333333333333,,,,,,,,,,,,
8400,Tanzania,Ruvuma,12.0,2017.0,,175.88,,231.66666666666666,126.05263157894737,,,,,,,,,,,,
8401,Tanzania,Ruvuma,1.0,2018.0,,169.07692307692307,,219.2258064516129,87.76666666666667,,,,,,,,,,,,
8402,Tanzania,Ruvuma,2.0,2018.0,,166.03846153846155,,225.82142857142858,118.76923076923077,,,,,,,,,,,,
8403,Tanzania,Ruvuma,3.0,2018.0,,165.73076923076923,,225.16129032258064,70.0,,,,,,,,,,,,
8404,Tanzania,Ruvuma,4.0,2018.0,,148.66666666666666,,214.63333333333333,73.125,,,,,,,,,,,,
8405,Tanzania,Ruvuma,5.0,2018.0,,125.60714285714286,,205.33333333333334,10.0,,,,,,,,,,,,
8406,Tanzania,Ruvuma,6.0,2018.0,,98.54166666666667,,183.6153846153846,,,,,,,,,,,,,
8407,Tanzania,Ruvuma,7.0,2018.0,,103.82758620689656,,182.70967741935485,,,,,,,,,,,,,
8408,Tanzania,Ruvuma,8.0,2018.0,,110.4074074074074,,195.03225806451613,,,,,,,,,,,,,
8409,Tanzania,Ruvuma,9.0,2018.0,,134.57894736842104,,219.79310344827587,,,,,,,,,,,,,
8410,Tanzania,Ruvuma,10.0,2018.0,,164.64,310.0,228.19354838709677,20.5,,,,,,,,,,,,
8411,Tanzania,Ruvuma,11.0,2018.0,,187.125,,244.58333333333334,6.0,,,,,,,,,,,,
8412,Tanzania,Ruvuma,12.0,2018.0,,189.48,,233.0,65.6842105263158,,,,,,,,,,,,
8413,Tanzania,Ruvuma,1.0,2019.0,,187.47619047619048,,228.4516129032258,123.78260869565217,,,,,,,,,,,,
8414,Tanzania,Ruvuma,2.0,2019.0,,182.41176470588235,,226.28571428571428,112.0,,,,,,,,,,,,
8415,Tanzania,Ruvuma,3.0,2019.0,,184.45,,227.96666666666667,111.76190476190476,,,,,,,,,,,,
8416,Tanzania,Ruvuma,4.0,2019.0,,172.1,,223.06666666666666,38.375,,,,,,,,,,,,
8417,Tanzania,Ruvuma,5.0,2019.0,,161.3684210526316,255.25,206.2258064516129,10.666666666666666,,,,,,,,,,,,
8418,Tanzania,Ruvuma,6.0,2019.0,,113.26315789473684,249.42857142857142,179.75862068965517,,,,,,,,,,,,,
8419,Tanzania,Ruvuma,7.0,2019.0,,112.6875,252.08333333333334,182.3548387096774,,,,,,,,,,,,,
8420,Tanzania,Ruvuma,8.0,2019.0,,135.27272727272728,269.9166666666667,203.06451612903226,,,,,,,,,,,,,
8421,Tanzania,Ruvuma,9.0,2019.0,,164.23076923076923,283.12,221.1,,,,,,,,,,,,,
8422,Tanzania,Ruvuma,10.0,2019.0,,185.83333333333334,290.2352941176471,241.32258064516128,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
8423,Tanzania,Ruvuma,11.0,2019.0,,197.64705882352942,304.77272727272725,251.26666666666668,90.0,,,,,,,,,,,,
8424,Tanzania,Ruvuma,12.0,2019.0,,194.0,274.64285714285717,228.83870967741936,141.58333333333334,,,,,,,,,,,,
8425,Tanzania,Ruvuma,1.0,2020.0,,191.8,283.8888888888889,229.38709677419354,212.0,,,,,,,,,,,,
8426,Tanzania,Ruvuma,2.0,2020.0,,192.0,279.8235294117647,227.6551724137931,115.66666666666667,,,,,,,,,,,,
8427,Tanzania,Ruvuma,3.0,2020.0,,189.91666666666666,283.5238095238095,227.06451612903226,168.27272727272728,,,,,,,,,,,,
8428,Tanzania,Ruvuma,4.0,2020.0,,176.46666666666667,272.42857142857144,222.6,104.85714285714286,,,,,,,,,,,,
8429,Tanzania,Ruvuma,5.0,2020.0,,158.11111111111111,267.125,212.07692307692307,,,,,,,,,,,,,
8437,Tanzania,Tabora,1.0,2009.0,,180.16666666666666,293.2,230.9,99.04166666666667,,,,,,,,,,,,2262000.0
8438,Tanzania,Tabora,2.0,2009.0,,177.73684210526315,283.57142857142856,227.57142857142858,43.63157894736842,,,,,,,,,,,,2262000.0
8439,Tanzania,Tabora,3.0,2009.0,,180.04,290.45,236.03225806451613,120.2,,,,,,,,,,,,2262000.0
8440,Tanzania,Tabora,4.0,2009.0,,171.1764705882353,292.25,229.46153846153845,31.5,,,,,,,,,,,,2262000.0
8441,Tanzania,Tabora,5.0,2009.0,,159.875,300.95,231.1290322580645,5.0,,,,,,,,,,,,2262000.0
8442,Tanzania,Tabora,6.0,2009.0,,159.64,299.0,228.7,38.0,,,,,,,,,,,,2262000.0
8443,Tanzania,Tabora,8.0,2009.0,,170.2608695652174,308.9047619047619,241.25806451612902,0.0,,,,,,,,,,,,2262000.0
8444,Tanzania,Tabora,9.0,2009.0,,187.1304347826087,326.76,259.53333333333336,5.0,,,,,,,,,,,,2262000.0
8445,Tanzania,Tabora,11.0,2009.0,,191.52941176470588,303.5,242.67857142857142,76.2,,,,,,,,,,,,2262000.0
8446,Tanzania,Tabora,12.0,2009.0,,188.40740740740742,288.375,234.3548387096774,94.11111111111111,,,,,,,,,,,,2262000.0
8447,Tanzania,Tabora,2.0,2010.0,,189.2941176470588,293.52941176470586,241.08333333333334,54.9375,,,,,,,,,,,,2340000.0
8448,Tanzania,Tabora,3.0,2010.0,,187.41666666666666,296.38461538461536,234.64705882352942,97.75,,,,,,,,,,,,2340000.0
8449,Tanzania,Tabora,5.0,2010.0,,163.6,309.2,244.0,,,,,,,,,,,,,2340000.0
8450,Tanzania,Tabora,6.0,2010.0,,152.88235294117646,299.55555555555554,228.16666666666666,5.0,,,,,,,,,,,,2340000.0
8451,Tanzania,Tabora,8.0,2010.0,,161.5,312.1818181818182,243.07142857142858,,,,,,,,,,,,,2340000.0
8452,Tanzania,Tabora,9.0,2010.0,,183.25925925925927,321.4347826086956,256.96666666666664,30.5,,,,,,,,,,,,2340000.0
8453,Tanzania,Tabora,11.0,2010.0,,200.3,331.1304347826087,266.8,62.22222222222222,,,,,,,,,,,,2340000.0
8454,Tanzania,Tabora,12.0,2010.0,,182.14285714285714,286.3,234.2258064516129,51.666666666666664,,,,,,,,,,,,2340000.0
8455,Tanzania,Tabora,2.0,2011.0,,179.13333333333333,283.27777777777777,231.37037037037038,37.30769230769231,,,,,,,,,,,,2420000.0
8456,Tanzania,Tabora,3.0,2011.0,,181.1304347826087,293.1363636363636,233.61290322580646,93.3076923076923,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2420000.0
8457,Tanzania,Tabora,5.0,2011.0,,166.04347826086956,303.9,240.3548387096774,5.0,,,,,,,,,,,,2420000.0
8458,Tanzania,Tabora,6.0,2011.0,,147.95238095238096,305.6818181818182,234.3448275862069,2.5,,,,,,,,,,,,2420000.0
8459,Tanzania,Tabora,7.0,2011.0,,147.8421052631579,303.9047619047619,234.48387096774192,,,,,,,,,,,,,2420000.0
8460,Tanzania,Tabora,8.0,2011.0,,175.0,310.81481481481484,244.2258064516129,0.0,,,,,,,,,,,,2420000.0
8461,Tanzania,Tabora,9.0,2011.0,,191.7,316.6666666666667,257.8,3.3333333333333335,,,,,,,,,,,,2420000.0
8462,Tanzania,Tabora,10.0,2011.0,,187.0952380952381,310.85714285714283,255.25806451612902,160.0,,,,,,,,,,,,2420000.0
8463,Tanzania,Tabora,11.0,2011.0,,188.5909090909091,289.0,239.06666666666666,46.3,,,,,,,,,,,,2420000.0
8464,Tanzania,Tabora,12.0,2011.0,,179.35294117647058,279.2105263157895,224.67741935483872,54.45454545454545,,,,,,,,,,,,2420000.0
8465,Tanzania,Tabora,1.0,2012.0,,178.55555555555554,292.60869565217394,238.03225806451613,82.23076923076923,,,,,,,,,,,,
8466,Tanzania,Tabora,2.0,2012.0,,182.61111111111111,301.0,238.44827586206895,74.76923076923077,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,
8467,Tanzania,Tabora,3.0,2012.0,,177.06666666666666,287.8333333333333,231.96666666666667,76.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
8468,Tanzania,Tabora,4.0,2012.0,,180.0,289.94736842105266,231.76666666666668,52.625,,,,,,,,,,,,
8469,Tanzania,Tabora,5.0,2012.0,,167.71428571428572,293.44444444444446,233.56666666666666,40.0,,,,,,,,,,,,
8470,Tanzania,Tabora,6.0,2012.0,,153.62962962962962,295.0,229.53333333333333,4.0,,,,,,,,,,,,
8471,Tanzania,Tabora,7.0,2012.0,,148.57142857142858,300.7826086956522,231.1290322580645,,,,,,,,,,,,,
8472,Tanzania,Tabora,8.0,2012.0,,162.23809523809524,312.1,243.51612903225808,28.4,,,,,,,,,,,,
8473,Tanzania,Tabora,9.0,2012.0,,187.04545454545453,324.22727272727275,260.1666666666667,0.0,,,,,,,,,,,,
8474,Tanzania,Tabora,10.0,2012.0,,200.1851851851852,333.22727272727275,271.3225806451613,201.0,,,,,,,,,,,,
8475,Tanzania,Tabora,11.0,2012.0,,194.08333333333334,315.5416666666667,255.2,22.857142857142858,,,,,,,,,,,,
8476,Tanzania,Tabora,12.0,2012.0,,187.5,299.14285714285717,232.96774193548387,88.28,,,,,,,,,,,,
8477,Tanzania,Tabora,1.0,2013.0,,186.88235294117646,291.3157894736842,239.03225806451613,33.6875,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,,
8478,Tanzania,Tabora,2.0,2013.0,,181.11764705882354,297.2608695652174,240.28571428571428,63.44444444444444,,,,,,,,,,,,
8479,Tanzania,Tabora,3.0,2013.0,,185.8181818181818,296.0,237.2258064516129,103.0,,,,,,,,,,,,
8480,Tanzania,Tabora,4.0,2013.0,,181.66666666666666,284.0952380952381,229.73333333333332,82.58333333333333,,,,,,,,,,,,
8481,Tanzania,Tabora,5.0,2013.0,,162.22727272727272,295.5263157894737,232.6451612903226,,,,,,,,,,,,,
8482,Tanzania,Tabora,6.0,2013.0,,139.0,291.0,221.9655172413793,,,,,,,,,,,,,
8483,Tanzania,Tabora,7.0,2013.0,,138.8846153846154,297.3529411764706,222.0,,,,,,,,,,,,,
8484,Tanzania,Tabora,8.0,2013.0,,161.68421052631578,302.7391304347826,236.29032258064515,,,,,,,,,,,,,
8485,Tanzania,Tabora,9.0,2013.0,,189.8,325.29411764705884,259.6,109.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
8486,Tanzania,Tabora,10.0,2013.0,,195.2,331.94736842105266,267.0967741935484,23.666666666666668,,,,,,,,,,,,
8487,Tanzania,Tabora,11.0,2013.0,,191.6315789473684,319.69565217391306,255.53333333333333,40.07692307692308,,,,,,,,,,,,
8488,Tanzania,Tabora,12.0,2013.0,,182.27272727272728,292.64285714285717,228.7741935483871,170.0,,,,,,,,,,,,
8489,Tanzania,Tabora,1.0,2014.0,,184.36363636363637,284.8181818181818,227.63333333333333,39.68421052631579,,,,,,,,,,,,
8490,Tanzania,Tabora,2.0,2014.0,,180.9090909090909,289.46153846153845,230.07142857142858,120.875,,,,,,,,,,,,
8491,Tanzania,Tabora,3.0,2014.0,,179.55,300.2608695652174,233.38709677419354,86.72727272727273,,,,,,,,,,,,
8492,Tanzania,Tabora,4.0,2014.0,,170.9090909090909,296.1818181818182,229.26666666666668,23.1,,,,,,,,,,,,
8493,Tanzania,Tabora,5.0,2014.0,,165.32,304.0,230.41935483870967,,,,,,,,,,,,,
8494,Tanzania,Tabora,6.0,2014.0,,165.13636363636363,299.6818181818182,230.9,39.5,,,,,,,,,,,,
8495,Tanzania,Tabora,7.0,2014.0,,143.5909090909091,300.4761904761905,226.48387096774192,,,,,,,,,,,,,
8496,Tanzania,Tabora,8.0,2014.0,,178.10714285714286,308.2692307692308,242.70967741935485,,,,,,,,,,,,,
8497,Tanzania,Tabora,9.0,2014.0,,185.2,315.77272727272725,251.2,,,,,,,,,,,,,
8498,Tanzania,Tabora,10.0,2014.0,,176.0,311.05263157894734,252.96774193548387,63.142857142857146,,,,,,,,,,,,
8499,Tanzania,Tabora,11.0,2014.0,,178.20833333333334,325.7894736842105,256.0,119.0,,,,,,,,,,,,
8500,Tanzania,Tabora,12.0,2014.0,,176.0,290.77777777777777,232.32142857142858,65.03846153846153,,,,,,,,,,,,
8501,Tanzania,Tabora,1.0,2015.0,,177.25,284.7894736842105,229.24,119.42857142857143,,,,,,,,,,,,
8502,Tanzania,Tabora,2.0,2015.0,,161.16,300.46666666666664,238.42857142857142,56.72727272727273,,,,,,,,,,,,
8503,Tanzania,Tabora,3.0,2015.0,,149.13636363636363,302.6666666666667,239.3548387096774,101.0,,,,,,,,,,,,
8504,Tanzania,Tabora,4.0,2015.0,,169.125,280.1111111111111,226.0,91.57142857142857,,,,,,,,,,,,
8505,Tanzania,Tabora,5.0,2015.0,,161.4814814814815,292.5263157894737,229.19354838709677,5.0,,,,,,,,,,,,
8506,Tanzania,Tabora,6.0,2015.0,,145.56521739130434,300.04761904761904,230.0,,,,,,,,,,,,,
8507,Tanzania,Tabora,7.0,2015.0,,147.68,305.75,230.0,,,,,,,,,,,,,
8508,Tanzania,Tabora,8.0,2015.0,,161.92,313.0,240.51612903225808,0.0,,,,,,,,,,,,
8509,Tanzania,Tabora,9.0,2015.0,,184.29166666666666,328.5833333333333,263.81481481481484,,,,,,,,,,,,,
8510,Tanzania,Tabora,10.0,2015.0,,197.68,328.42105263157896,266.48387096774195,53.4,,,,,,,,,,,,
8511,Tanzania,Tabora,11.0,2015.0,,179.36,297.0,237.16666666666666,80.75,,,,,,,,,,,,
8512,Tanzania,Tabora,12.0,2015.0,,176.9,285.6666666666667,232.67741935483872,88.0,,,,,,,,,,,,
8513,Tanzania,Tabora,1.0,2016.0,,181.68,289.8333333333333,231.7741935483871,106.83333333333333,,,,,,,,,,,,
8514,Tanzania,Tabora,2.0,2016.0,,178.45454545454547,300.1666666666667,238.3793103448276,130.8,,,,,,,,,,,,
8515,Tanzania,Tabora,3.0,2016.0,,179.42857142857142,309.14285714285717,247.74193548387098,82.66666666666667,,,,,,,,,,,,
