,country,admin1,month,year,CS,pop
3181,Kenya,Vihiga,1.0,2013,1.0,554622.0
3182,Kenya,Vihiga,4.0,2013,1.0,554622.0
3183,Kenya,Vihiga,7.0,2013,1.0,554622.0
3184,Kenya,Vihiga,10.0,2012,1.0,554622.0
3185,Kenya,Vihiga,4.0,2012,1.0,554622.0
3186,Kenya,Vihiga,7.0,2012,1.0,554622.0
3187,Kenya,Vihiga,1.0,2012,1.0,554622.0
3188,Kenya,Vihiga,10.0,2011,1.0,554622.0
3189,Kenya,Vihiga,1.0,2014,1.0,554622.0
3190,Kenya,Vihiga,1.0,2015,1.0,554622.0
3191,Kenya,Vihiga,10.0,2014,1.0,554622.0
3192,Kenya,Vihiga,4.0,2015,1.0,554622.0
3193,Kenya,Vihiga,10.0,2013,1.0,554622.0
3194,Kenya,Wajir,2.0,2018,1.75,661941.0
3195,Kenya,Wajir,2.0,2016,1.5,661941.0
3196,Kenya,Wajir,6.0,2019,2.0,661941.0
3197,Kenya,Wajir,2.0,2019,2.0,661941.0
3198,Kenya,Wajir,10.0,2010,2.5,661941.0
3199,Kenya,Wajir,10.0,2009,3.5,661941.0
3200,Kenya,Wajir,7.0,2009,3.5,661941.0
3201,Kenya,Wajir,1.0,2010,2.5,661941.0
3202,Kenya,Wajir,10.0,2011,3.5,661941.0
3203,Kenya,Wajir,7.0,2011,3.5,661941.0
3204,Kenya,Wajir,1.0,2013,2.3333333333333335,661941.0
3205,Kenya,Wajir,4.0,2013,2.3333333333333335,661941.0
3206,Kenya,Wajir,10.0,2018,2.0,661941.0
3207,Kenya,Wajir,1.0,2011,2.5,661941.0
3208,Kenya,Wajir,10.0,2012,2.5,661941.0
3209,Kenya,Wajir,6.0,2017,2.3333333333333335,661941.0
3210,Kenya,Wajir,4.0,2011,2.5,661941.0
3211,Kenya,Wajir,4.0,2010,2.5,661941.0
3212,Kenya,Wajir,10.0,2014,2.0,661941.0
3213,Kenya,Wajir,1.0,2015,2.5,661941.0
3214,Kenya,Wajir,4.0,2015,2.5,661941.0
3215,Kenya,Wajir,12.0,2018,2.0,661941.0
3216,Kenya,Wajir,6.0,2016,1.5,661941.0
3217,Kenya,Wajir,6.0,2018,2.0,661941.0
3218,Kenya,Wajir,7.0,2015,1.6666666666666667,661941.0
3219,Kenya,Wajir,10.0,2016,2.0,661941.0
3220,Kenya,Wajir,10.0,2015,2.0,661941.0
3221,Kenya,Wajir,10.0,2019,2.0,661941.0
3222,Kenya,Wajir,10.0,2017,2.3333333333333335,661941.0
3223,Kenya,Wajir,7.0,2010,2.5,661941.0
3224,Kenya,Wajir,7.0,2012,2.5,661941.0
3225,Kenya,Wajir,4.0,2012,2.3333333333333335,661941.0
3226,Kenya,Wajir,10.0,2013,1.5,661941.0
3227,Kenya,Wajir,1.0,2014,2.0,661941.0
3228,Kenya,Wajir,4.0,2014,1.6666666666666667,661941.0
3229,Kenya,Wajir,7.0,2013,2.0,661941.0
3230,Kenya,Wajir,7.0,2014,1.6666666666666667,661941.0
3231,Kenya,Wajir,1.0,2012,2.5,661941.0
3232,Kenya,West Pokot,2.0,2016,1.5,512690.0
3233,Kenya,West Pokot,6.0,2019,2.0,512690.0
3234,Kenya,West Pokot,10.0,2010,1.5,512690.0
3235,Kenya,West Pokot,10.0,2009,2.0,512690.0
3236,Kenya,West Pokot,1.0,2010,2.0,512690.0
3237,Kenya,West Pokot,7.0,2011,2.5,512690.0
3238,Kenya,West Pokot,6.0,2017,2.0,512690.0
3239,Kenya,West Pokot,1.0,2014,2.0,512690.0
3240,Kenya,West Pokot,4.0,2010,2.0,512690.0
3241,Kenya,West Pokot,7.0,2014,2.0,512690.0
3242,Kenya,West Pokot,2.0,2019,1.5,512690.0
3243,Kenya,West Pokot,10.0,2014,2.0,512690.0
3244,Kenya,West Pokot,2.0,2018,1.5,512690.0
3245,Kenya,West Pokot,1.0,2015,1.5,512690.0
3246,Kenya,West Pokot,4.0,2015,1.5,512690.0
3247,Kenya,West Pokot,12.0,2018,1.5,512690.0
3248,Kenya,West Pokot,6.0,2016,1.5,512690.0
3249,Kenya,West Pokot,6.0,2018,1.5,512690.0
3250,Kenya,West Pokot,7.0,2015,1.5,512690.0
3251,Kenya,West Pokot,10.0,2016,1.5,512690.0
3252,Kenya,West Pokot,10.0,2015,1.5,512690.0
3253,Kenya,West Pokot,10.0,2019,2.0,512690.0
3254,Kenya,West Pokot,7.0,2009,2.0,512690.0
3255,Kenya,West Pokot,7.0,2010,2.0,512690.0
3256,Kenya,West Pokot,1.0,2011,1.5,512690.0
3257,Kenya,West Pokot,4.0,2011,1.5,512690.0
3258,Kenya,West Pokot,10.0,2017,1.5,512690.0
3259,Kenya,West Pokot,10.0,2013,1.5,512690.0
3260,Kenya,West Pokot,10.0,2011,2.0,512690.0
3261,Kenya,West Pokot,4.0,2014,2.0,512690.0
3262,Kenya,West Pokot,1.0,2013,1.5,512690.0
3263,Kenya,West Pokot,4.0,2013,1.5,512690.0
3264,Kenya,West Pokot,7.0,2013,1.5,512690.0
3265,Kenya,West Pokot,10.0,2012,1.5,512690.0
3266,Kenya,West Pokot,4.0,2012,2.0,512690.0
3267,Kenya,West Pokot,7.0,2012,1.5,512690.0
3268,Kenya,West Pokot,1.0,2012,1.5,512690.0
3269,Kenya,Kilifi,10.0,2010,2.0,1109735.0
3270,Kenya,Kilifi,1.0,2010,2.5,1109735.0
3271,Kenya,Kilifi,10.0,2009,3.0,1109735.0
3272,Kenya,Kilifi,6.0,2017,2.0,1109735.0
3273,Kenya,Kilifi,2.0,2019,1.5,1109735.0
3274,Kenya,Kilifi,10.0,2014,1.5,1109735.0
3275,Kenya,Kilifi,2.0,2018,1.5,1109735.0
3276,Kenya,Kilifi,1.0,2015,1.5,1109735.0
3277,Kenya,Kilifi,4.0,2015,1.5,1109735.0
3278,Kenya,Kilifi,12.0,2018,1.5,1109735.0
3279,Kenya,Kilifi,6.0,2019,1.5,1109735.0
3280,Kenya,Kilifi,7.0,2015,1.5,1109735.0
3281,Kenya,Kilifi,10.0,2016,1.5,1109735.0
3282,Kenya,Kilifi,10.0,2015,1.5,1109735.0
3283,Kenya,Kilifi,10.0,2019,2.0,1109735.0
3284,Kenya,Kilifi,10.0,2017,2.0,1109735.0
3285,Kenya,Kilifi,7.0,2009,3.0,1109735.0
3286,Kenya,Kilifi,7.0,2010,2.0,1109735.0
3287,Kenya,Kilifi,10.0,2012,2.0,1109735.0
3288,Kenya,Kilifi,1.0,2011,1.5,1109735.0
3289,Kenya,Kilifi,4.0,2011,1.5,1109735.0
3290,Kenya,Kilifi,7.0,2012,2.0,1109735.0
3291,Kenya,Kilifi,4.0,2010,2.0,1109735.0
3292,Kenya,Kilifi,10.0,2013,1.5,1109735.0
3293,Kenya,Kilifi,10.0,2011,2.0,1109735.0
3294,Kenya,Kilifi,1.0,2014,1.5,1109735.0
3295,Kenya,Kilifi,6.0,2018,1.0,1109735.0
3296,Kenya,Kilifi,6.0,2016,1.0,1109735.0
3297,Kenya,Kilifi,4.0,2014,1.5,1109735.0
3298,Kenya,Kilifi,2.0,2016,1.0,1109735.0
3299,Kenya,Kilifi,7.0,2014,1.5,1109735.0
3300,Kenya,Kilifi,7.0,2011,1.5,1109735.0
3301,Kenya,Kilifi,1.0,2013,1.5,1109735.0
3302,Kenya,Kilifi,4.0,2013,1.5,1109735.0
3303,Kenya,Kilifi,7.0,2013,1.5,1109735.0
3304,Kenya,Kilifi,4.0,2012,1.5,1109735.0
3305,Kenya,Kilifi,1.0,2012,1.5,1109735.0
3306,Somalia,Awdal,2.0,2018,2.6666666666666665,
3307,Somalia,Awdal,2.0,2016,2.75,
3308,Somalia,Awdal,6.0,2019,3.0,
3309,Somalia,Awdal,2.0,2019,2.5,
3310,Somalia,Awdal,10.0,2015,3.0,
3311,Somalia,Awdal,10.0,2010,2.0,
3312,Somalia,Awdal,1.0,2010,2.5,
3313,Somalia,Awdal,10.0,2009,2.5,
3314,Somalia,Awdal,4.0,2012,2.6666666666666665,
3315,Somalia,Awdal,1.0,2013,2.5,
3316,Somalia,Awdal,4.0,2013,2.5,
3317,Somalia,Awdal,10.0,2018,2.6666666666666665,
3318,Somalia,Awdal,1.0,2011,2.5,
3319,Somalia,Awdal,10.0,2012,2.5,
3320,Somalia,Awdal,6.0,2017,2.3333333333333335,
3321,Somalia,Awdal,4.0,2011,2.5,
3322,Somalia,Awdal,4.0,2010,2.5,
3323,Somalia,Awdal,10.0,2014,2.5,
3324,Somalia,Awdal,1.0,2015,2.0,
3325,Somalia,Awdal,4.0,2015,2.0,
3326,Somalia,Awdal,6.0,2016,2.25,
3327,Somalia,Awdal,6.0,2018,2.5,
3328,Somalia,Awdal,10.0,2013,2.3333333333333335,
3329,Somalia,Awdal,7.0,2015,2.5,
3330,Somalia,Awdal,10.0,2016,2.5,
3331,Somalia,Awdal,10.0,2017,3.0,
3332,Somalia,Awdal,7.0,2009,2.5,
3333,Somalia,Awdal,7.0,2010,2.5,
3334,Somalia,Awdal,7.0,2012,2.6666666666666665,
3335,Somalia,Awdal,10.0,2011,2.5,
3336,Somalia,Awdal,1.0,2014,2.0,
3337,Somalia,Awdal,4.0,2014,2.0,
3338,Somalia,Awdal,7.0,2011,2.5,
3339,Somalia,Awdal,10.0,2019,2.3333333333333335,
3340,Somalia,Awdal,7.0,2013,2.3333333333333335,
3341,Somalia,Awdal,1.0,2012,2.5,
3342,Somalia,Awdal,7.0,2014,2.3333333333333335,
3343,Somalia,Bakool,2.0,2018,2.0,
3344,Somalia,Bakool,2.0,2016,1.3333333333333333,
3345,Somalia,Bakool,6.0,2019,2.5,
3346,Somalia,Bakool,10.0,2010,3.0,
3347,Somalia,Bakool,10.0,2011,4.0,
3348,Somalia,Bakool,7.0,2011,4.5,
3349,Somalia,Bakool,10.0,2009,3.5,
3350,Somalia,Bakool,1.0,2010,3.0,
3351,Somalia,Bakool,1.0,2011,3.0,
3352,Somalia,Bakool,4.0,2011,3.0,
3353,Somalia,Bakool,1.0,2013,2.3333333333333335,
3354,Somalia,Bakool,4.0,2013,2.3333333333333335,
3355,Somalia,Bakool,10.0,2018,1.5,
3356,Somalia,Bakool,6.0,2016,1.3333333333333333,
3357,Somalia,Bakool,7.0,2010,3.0,
3358,Somalia,Bakool,10.0,2012,2.3333333333333335,
3359,Somalia,Bakool,4.0,2010,3.0,
3360,Somalia,Bakool,7.0,2014,2.3333333333333335,
3361,Somalia,Bakool,2.0,2019,1.5,
3362,Somalia,Bakool,10.0,2014,2.5,
3363,Somalia,Bakool,1.0,2015,1.5,
3364,Somalia,Bakool,4.0,2015,2.5,
3365,Somalia,Bakool,6.0,2018,2.0,
3366,Somalia,Bakool,10.0,2013,2.3333333333333335,
3367,Somalia,Bakool,7.0,2015,2.3333333333333335,
3368,Somalia,Bakool,10.0,2016,2.0,
3369,Somalia,Bakool,6.0,2017,3.0,
3370,Somalia,Bakool,10.0,2015,2.5,
3371,Somalia,Bakool,10.0,2017,2.5,
3372,Somalia,Bakool,10.0,2019,2.5,
3373,Somalia,Bakool,7.0,2009,3.0,
3374,Somalia,Bakool,7.0,2012,2.5,
3375,Somalia,Bakool,1.0,2014,2.0,
3376,Somalia,Bakool,1.0,2012,2.5,
3377,Somalia,Bakool,7.0,2013,2.5,
3378,Somalia,Bakool,4.0,2012,2.5,
3379,Somalia,Bakool,4.0,2014,2.0,
3380,Somalia,Banaadir,2.0,2016,2.0,
3381,Somalia,Banaadir,10.0,2010,3.0,
3382,Somalia,Banaadir,10.0,2011,4.5,
3383,Somalia,Banaadir,7.0,2011,4.5,
3384,Somalia,Banaadir,10.0,2009,3.5,
3385,Somalia,Banaadir,1.0,2010,3.0,
3386,Somalia,Banaadir,1.0,2011,3.0,
3387,Somalia,Banaadir,4.0,2011,3.0,
3388,Somalia,Banaadir,4.0,2012,2.3333333333333335,
3389,Somalia,Banaadir,1.0,2013,2.0,
3390,Somalia,Banaadir,4.0,2013,2.0,
3391,Somalia,Banaadir,10.0,2018,1.5,
3392,Somalia,Banaadir,7.0,2010,3.0,
3393,Somalia,Banaadir,10.0,2012,2.3333333333333335,
3394,Somalia,Banaadir,6.0,2017,2.5,
3395,Somalia,Banaadir,4.0,2010,3.0,
3396,Somalia,Banaadir,2.0,2019,1.5,
3397,Somalia,Banaadir,10.0,2014,2.0,
3398,Somalia,Banaadir,2.0,2018,1.5,
3399,Somalia,Banaadir,1.0,2015,1.5,
3400,Somalia,Banaadir,4.0,2015,2.0,
3401,Somalia,Banaadir,6.0,2016,2.0,
3402,Somalia,Banaadir,6.0,2018,2.0,
3403,Somalia,Banaadir,6.0,2019,2.0,
3404,Somalia,Banaadir,7.0,2015,2.0,
3405,Somalia,Banaadir,10.0,2016,2.0,
3406,Somalia,Banaadir,10.0,2015,2.0,
3407,Somalia,Banaadir,10.0,2017,2.5,
3408,Somalia,Banaadir,10.0,2013,2.0,
3409,Somalia,Banaadir,1.0,2014,2.0,
3410,Somalia,Banaadir,7.0,2012,2.3333333333333335,
3411,Somalia,Banaadir,10.0,2019,2.0,
3412,Somalia,Banaadir,1.0,2012,2.5,
3413,Somalia,Banaadir,7.0,2014,2.0,
3414,Somalia,Banaadir,7.0,2013,2.0,
3415,Somalia,Banaadir,4.0,2014,2.0,
3416,Somalia,Bari,2.0,2018,2.6666666666666665,
3417,Somalia,Bari,2.0,2016,2.5,
3418,Somalia,Bari,6.0,2019,2.6666666666666665,
3419,Somalia,Bari,10.0,2010,3.0,
3420,Somalia,Bari,10.0,2009,3.5,
3421,Somalia,Bari,1.0,2010,3.0,
3422,Somalia,Bari,10.0,2011,3.0,
3423,Somalia,Bari,1.0,2011,3.0,
3424,Somalia,Bari,4.0,2011,3.0,
3425,Somalia,Bari,7.0,2011,3.0,
3426,Somalia,Bari,1.0,2012,3.0,
3427,Somalia,Bari,4.0,2014,2.6666666666666665,
3428,Somalia,Bari,4.0,2012,2.5,
3429,Somalia,Bari,1.0,2013,2.0,
3430,Somalia,Bari,4.0,2013,2.0,
3431,Somalia,Bari,10.0,2018,2.0,
3432,Somalia,Bari,10.0,2012,2.5,
3433,Somalia,Bari,4.0,2010,3.0,
3434,Somalia,Bari,7.0,2014,2.5,
3435,Somalia,Bari,2.0,2019,2.0,
3436,Somalia,Bari,10.0,2014,2.5,
3437,Somalia,Bari,1.0,2015,2.0,
3438,Somalia,Bari,4.0,2015,2.0,
3439,Somalia,Bari,7.0,2012,3.0,
3440,Somalia,Bari,6.0,2016,2.5,
3441,Somalia,Bari,7.0,2015,2.0,
3442,Somalia,Bari,10.0,2016,2.3333333333333335,
3443,Somalia,Bari,6.0,2017,2.6666666666666665,
3444,Somalia,Bari,10.0,2015,2.0,
3445,Somalia,Bari,10.0,2017,3.0,
3446,Somalia,Bari,7.0,2010,2.5,
3447,Somalia,Bari,10.0,2013,2.0,
3448,Somalia,Bari,1.0,2014,2.0,
3449,Somalia,Bari,10.0,2019,2.0,
3450,Somalia,Bari,6.0,2018,2.0,
3451,Somalia,Bari,7.0,2013,2.0,
3452,Somalia,Bay,2.0,2018,2.0,
3453,Somalia,Bay,2.0,2016,1.5,
3454,Somalia,Bay,6.0,2019,2.0,
3455,Somalia,Bay,10.0,2010,3.0,
3456,Somalia,Bay,10.0,2011,4.0,
3457,Somalia,Bay,7.0,2011,4.5,
3458,Somalia,Bay,10.0,2009,3.5,
3459,Somalia,Bay,1.0,2010,3.0,
3460,Somalia,Bay,1.0,2011,3.0,
3461,Somalia,Bay,4.0,2011,3.0,
3462,Somalia,Bay,1.0,2012,3.0,
3463,Somalia,Bay,1.0,2013,2.0,
3464,Somalia,Bay,4.0,2013,2.0,
3465,Somalia,Bay,10.0,2018,1.5,
3466,Somalia,Bay,7.0,2010,3.0,
3467,Somalia,Bay,6.0,2017,2.8,
3468,Somalia,Bay,4.0,2010,3.0,
3469,Somalia,Bay,7.0,2014,2.5,
3470,Somalia,Bay,2.0,2019,1.5,
3471,Somalia,Bay,10.0,2014,2.5,
3472,Somalia,Bay,1.0,2015,1.5,
3473,Somalia,Bay,4.0,2015,2.5,
3474,Somalia,Bay,6.0,2016,1.5,
3475,Somalia,Bay,6.0,2018,2.0,
3476,Somalia,Bay,7.0,2015,2.0,
3477,Somalia,Bay,10.0,2016,1.5,
3478,Somalia,Bay,10.0,2015,2.5,
3479,Somalia,Bay,10.0,2017,2.6666666666666665,
3480,Somalia,Bay,10.0,2019,2.5,
3481,Somalia,Bay,10.0,2012,2.5,
3482,Somalia,Bay,7.0,2012,2.5,
3483,Somalia,Bay,10.0,2013,2.0,
3484,Somalia,Bay,1.0,2014,2.0,
3485,Somalia,Bay,4.0,2012,2.5,
3486,Somalia,Bay,7.0,2013,2.0,
3487,Somalia,Bay,4.0,2014,2.5,
3488,Somalia,Galgaduud,2.0,2018,2.2,
3489,Somalia,Galgaduud,2.0,2016,1.5,
3490,Somalia,Galgaduud,6.0,2019,2.0,
3491,Somalia,Galgaduud,2.0,2019,2.0,
3492,Somalia,Galgaduud,10.0,2010,3.0,
3493,Somalia,Galgaduud,10.0,2009,4.0,
3494,Somalia,Galgaduud,7.0,2009,4.0,
3495,Somalia,Galgaduud,10.0,2012,2.75,
3496,Somalia,Galgaduud,10.0,2011,3.5,
3497,Somalia,Galgaduud,1.0,2010,3.5,
3498,Somalia,Galgaduud,1.0,2011,3.5,
3499,Somalia,Galgaduud,4.0,2011,3.5,
3500,Somalia,Galgaduud,7.0,2011,4.0,
3501,Somalia,Galgaduud,1.0,2012,3.0,
3502,Somalia,Galgaduud,1.0,2013,2.3333333333333335,
3503,Somalia,Galgaduud,4.0,2013,2.3333333333333335,
3504,Somalia,Galgaduud,10.0,2018,2.0,
3505,Somalia,Galgaduud,6.0,2016,1.75,
3506,Somalia,Galgaduud,7.0,2010,3.0,
3507,Somalia,Galgaduud,6.0,2017,2.8,
3508,Somalia,Galgaduud,1.0,2014,2.5,
3509,Somalia,Galgaduud,4.0,2010,3.0,
3510,Somalia,Galgaduud,7.0,2014,2.3333333333333335,
3511,Somalia,Galgaduud,10.0,2014,2.3333333333333335,
3512,Somalia,Galgaduud,4.0,2012,2.75,
3513,Somalia,Galgaduud,7.0,2012,2.75,
3514,Somalia,Galgaduud,1.0,2015,2.0,
3515,Somalia,Galgaduud,4.0,2015,2.0,
3516,Somalia,Galgaduud,6.0,2018,2.0,
3517,Somalia,Galgaduud,10.0,2013,2.3333333333333335,
3518,Somalia,Galgaduud,7.0,2015,2.0,
3519,Somalia,Galgaduud,10.0,2016,2.3333333333333335,
3520,Somalia,Galgaduud,10.0,2015,2.0,
3521,Somalia,Galgaduud,10.0,2017,3.0,
3522,Somalia,Galgaduud,10.0,2019,2.0,
3523,Somalia,Galgaduud,7.0,2013,2.3333333333333335,
3524,Somalia,Galgaduud,4.0,2014,2.5,
3525,Somalia,Gedo,2.0,2018,2.0,
3526,Somalia,Gedo,2.0,2016,1.3333333333333333,
3527,Somalia,Gedo,6.0,2019,2.0,
3528,Somalia,Gedo,10.0,2010,3.0,
3529,Somalia,Gedo,10.0,2011,4.0,
3530,Somalia,Gedo,7.0,2011,4.0,
3531,Somalia,Gedo,10.0,2009,3.5,
3532,Somalia,Gedo,1.0,2010,3.0,
3533,Somalia,Gedo,1.0,2011,3.0,
3534,Somalia,Gedo,4.0,2011,3.0,
3535,Somalia,Gedo,1.0,2012,3.0,
3536,Somalia,Gedo,4.0,2012,2.5,
3537,Somalia,Gedo,1.0,2013,2.3333333333333335,
3538,Somalia,Gedo,4.0,2013,2.3333333333333335,
3539,Somalia,Gedo,10.0,2018,1.5,
3540,Somalia,Gedo,6.0,2016,1.3333333333333333,
3541,Somalia,Gedo,7.0,2010,3.0,
3542,Somalia,Gedo,10.0,2012,2.5,
3543,Somalia,Gedo,6.0,2017,2.8,
3544,Somalia,Gedo,4.0,2010,3.0,
3545,Somalia,Gedo,7.0,2014,2.0,
3546,Somalia,Gedo,2.0,2019,1.5,
3547,Somalia,Gedo,10.0,2014,2.0,
3548,Somalia,Gedo,1.0,2015,1.75,
3549,Somalia,Gedo,4.0,2015,2.3333333333333335,
3550,Somalia,Gedo,12.0,2018,2.0,
3551,Somalia,Gedo,6.0,2018,1.75,
3552,Somalia,Gedo,10.0,2013,2.0,
3553,Somalia,Gedo,7.0,2015,2.0,
3554,Somalia,Gedo,10.0,2016,1.6666666666666667,
3555,Somalia,Gedo,10.0,2015,2.0,
3556,Somalia,Gedo,10.0,2017,2.5,
3557,Somalia,Gedo,10.0,2019,2.0,
3558,Somalia,Gedo,7.0,2009,3.0,
3559,Somalia,Gedo,7.0,2012,2.5,
3560,Somalia,Gedo,1.0,2014,2.0,
3561,Somalia,Gedo,4.0,2014,2.0,
3562,Somalia,Gedo,7.0,2013,2.5,
3563,Somalia,Hiiraan,2.0,2018,2.0,
3564,Somalia,Hiiraan,2.0,2016,1.3333333333333333,
3565,Somalia,Hiiraan,6.0,2019,2.0,
3566,Somalia,Hiiraan,10.0,2010,3.0,
3567,Somalia,Hiiraan,10.0,2011,4.0,
3568,Somalia,Hiiraan,7.0,2011,4.5,
3569,Somalia,Hiiraan,1.0,2014,3.0,
3570,Somalia,Hiiraan,10.0,2009,3.5,
3571,Somalia,Hiiraan,7.0,2009,3.5,
3572,Somalia,Hiiraan,1.0,2010,3.5,
3573,Somalia,Hiiraan,1.0,2011,3.0,
3574,Somalia,Hiiraan,4.0,2011,3.0,
3575,Somalia,Hiiraan,1.0,2012,3.0,
3576,Somalia,Hiiraan,4.0,2014,2.5,
3577,Somalia,Hiiraan,1.0,2013,2.3333333333333335,
3578,Somalia,Hiiraan,4.0,2013,2.3333333333333335,
3579,Somalia,Hiiraan,1.0,2015,2.2,
3580,Somalia,Hiiraan,10.0,2018,1.5,
3581,Somalia,Hiiraan,6.0,2016,1.75,
3582,Somalia,Hiiraan,7.0,2010,3.0,
3583,Somalia,Hiiraan,10.0,2015,2.6666666666666665,
3584,Somalia,Hiiraan,10.0,2012,2.3333333333333335,
3585,Somalia,Hiiraan,6.0,2017,2.8,
3586,Somalia,Hiiraan,4.0,2010,3.0,
3587,Somalia,Hiiraan,7.0,2014,2.75,
3588,Somalia,Hiiraan,10.0,2014,2.3333333333333335,
3589,Somalia,Hiiraan,2.0,2019,1.5,
3590,Somalia,Hiiraan,4.0,2015,2.3333333333333335,
3591,Somalia,Hiiraan,6.0,2018,2.0,
3592,Somalia,Hiiraan,10.0,2013,2.3333333333333335,
3593,Somalia,Hiiraan,7.0,2015,2.0,
3594,Somalia,Hiiraan,10.0,2016,2.3333333333333335,
3595,Somalia,Hiiraan,10.0,2017,2.8,
3596,Somalia,Hiiraan,10.0,2019,2.4,
3597,Somalia,Hiiraan,7.0,2012,2.3333333333333335,
3598,Somalia,Hiiraan,4.0,2012,2.3333333333333335,
3599,Somalia,Hiiraan,7.0,2013,2.3333333333333335,
3600,Somalia,Lower Juba,2.0,2018,1.75,
3601,Somalia,Lower Juba,2.0,2016,1.5,
3602,Somalia,Lower Juba,6.0,2019,2.0,
3603,Somalia,Lower Juba,10.0,2010,3.0,
3604,Somalia,Lower Juba,1.0,2010,2.5,
3605,Somalia,Lower Juba,10.0,2009,3.0,
3606,Somalia,Lower Juba,10.0,2011,3.0,
3607,Somalia,Lower Juba,1.0,2011,3.0,
3608,Somalia,Lower Juba,4.0,2011,3.0,
3609,Somalia,Lower Juba,7.0,2011,2.5,
3610,Somalia,Lower Juba,1.0,2012,3.0,
3611,Somalia,Lower Juba,4.0,2012,2.6666666666666665,
3612,Somalia,Lower Juba,1.0,2013,2.0,
3613,Somalia,Lower Juba,4.0,2013,2.3333333333333335,
3614,Somalia,Lower Juba,10.0,2018,1.5,
3615,Somalia,Lower Juba,10.0,2012,2.6666666666666665,
3616,Somalia,Lower Juba,6.0,2017,2.5,
3617,Somalia,Lower Juba,1.0,2014,2.5,
3618,Somalia,Lower Juba,4.0,2010,2.5,
3619,Somalia,Lower Juba,7.0,2014,2.0,
3620,Somalia,Lower Juba,2.0,2019,1.5,
3621,Somalia,Lower Juba,10.0,2014,2.0,
3622,Somalia,Lower Juba,1.0,2015,2.0,
3623,Somalia,Lower Juba,4.0,2015,2.0,
3624,Somalia,Lower Juba,12.0,2018,2.0,
3625,Somalia,Lower Juba,6.0,2016,1.5,
3626,Somalia,Lower Juba,6.0,2018,2.0,
3627,Somalia,Lower Juba,7.0,2015,2.0,
3628,Somalia,Lower Juba,10.0,2016,2.0,
3629,Somalia,Lower Juba,10.0,2015,2.0,
3630,Somalia,Lower Juba,10.0,2019,2.0,
3631,Somalia,Lower Juba,10.0,2017,2.5,
3632,Somalia,Lower Juba,7.0,2009,3.0,
3633,Somalia,Lower Juba,7.0,2010,2.0,
3634,Somalia,Lower Juba,7.0,2012,2.6666666666666665,
3635,Somalia,Lower Juba,10.0,2013,1.5,
3636,Somalia,Lower Juba,4.0,2014,2.0,
3637,Somalia,Lower Juba,7.0,2013,2.0,
3638,Somalia,Lower Shabelle,2.0,2018,2.0,
3639,Somalia,Lower Shabelle,2.0,2016,1.5,
3640,Somalia,Lower Shabelle,6.0,2019,2.0,
3641,Somalia,Lower Shabelle,10.0,2010,3.0,
3642,Somalia,Lower Shabelle,10.0,2011,4.5,
3643,Somalia,Lower Shabelle,7.0,2011,4.5,
3644,Somalia,Lower Shabelle,1.0,2014,3.0,
3645,Somalia,Lower Shabelle,10.0,2009,3.5,
3646,Somalia,Lower Shabelle,1.0,2010,3.0,
3647,Somalia,Lower Shabelle,1.0,2011,3.0,
3648,Somalia,Lower Shabelle,4.0,2011,3.0,
3649,Somalia,Lower Shabelle,1.0,2012,3.0,
3650,Somalia,Lower Shabelle,4.0,2012,2.6666666666666665,
3651,Somalia,Lower Shabelle,1.0,2013,2.0,
3652,Somalia,Lower Shabelle,4.0,2013,2.0,
3653,Somalia,Lower Shabelle,10.0,2018,1.5,
3654,Somalia,Lower Shabelle,7.0,2010,3.0,
3655,Somalia,Lower Shabelle,10.0,2015,2.0,
3656,Somalia,Lower Shabelle,10.0,2012,2.6666666666666665,
3657,Somalia,Lower Shabelle,6.0,2017,2.8,
3658,Somalia,Lower Shabelle,4.0,2010,3.0,
3659,Somalia,Lower Shabelle,7.0,2014,2.5,
3660,Somalia,Lower Shabelle,2.0,2019,1.3333333333333333,
3661,Somalia,Lower Shabelle,10.0,2014,2.0,
3662,Somalia,Lower Shabelle,1.0,2015,2.0,
3663,Somalia,Lower Shabelle,4.0,2015,2.0,
3664,Somalia,Lower Shabelle,6.0,2016,1.5,
3665,Somalia,Lower Shabelle,6.0,2018,2.0,
3666,Somalia,Lower Shabelle,7.0,2015,1.5,
3667,Somalia,Lower Shabelle,10.0,2016,2.0,
3668,Somalia,Lower Shabelle,10.0,2017,2.6666666666666665,
3669,Somalia,Lower Shabelle,10.0,2019,2.5,
3670,Somalia,Lower Shabelle,7.0,2012,2.6666666666666665,
3671,Somalia,Lower Shabelle,10.0,2013,1.6666666666666667,
3672,Somalia,Lower Shabelle,4.0,2014,1.5,
3673,Somalia,Lower Shabelle,7.0,2013,2.0,
3674,Somalia,Middle Juba,2.0,2018,1.8,
3675,Somalia,Middle Juba,2.0,2016,1.5,
3676,Somalia,Middle Juba,10.0,2010,3.0,
3677,Somalia,Middle Juba,10.0,2011,4.0,
3678,Somalia,Middle Juba,7.0,2011,4.5,
3679,Somalia,Middle Juba,10.0,2009,3.5,
3680,Somalia,Middle Juba,1.0,2010,2.5,
3681,Somalia,Middle Juba,1.0,2011,3.0,
3682,Somalia,Middle Juba,4.0,2011,3.0,
3683,Somalia,Middle Juba,1.0,2012,3.0,
3684,Somalia,Middle Juba,4.0,2012,2.6666666666666665,
3685,Somalia,Middle Juba,1.0,2013,2.0,
