"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DP10","DP10_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"ET000063333","COMBOLCHA, ET","11.117","39.733","1903.0","2016-12",,,,,,,,,,,,,,,,,"7.7","5,,,S"
"ET000063333","COMBOLCHA, ET","11.117","39.733","1903.0","2018-12",,,"0","4,S","0","4,S",,,"27.6","4,S,28,",,,"17.0","6,S","25.8","4,,,S","8.2","4,,,S"
"ET000063333","COMBOLCHA, ET","11.117","39.733","1903.0","2019-09",,,"0","4,S","0","4,S",,,"29.4","4,S,05,",,,,,"27.3","4,,,S",,
"ET000063333","COMBOLCHA, ET","11.117","39.733","1903.0","2019-12",,,"0","4,S","0","4,S",,,"26.3","4,S,31,",,,"17.8","6,S","24.8","4,,,S","10.8","4,,,S"
"ET000063333","COMBOLCHA, ET","11.117","39.733","1903.0","2020-01",,,"0","4,S","0","4,S",,,"28.5","4,S,04,",,,,,"25.1","4,,,S",,
"ET000063333","COMBOLCHA, ET","11.117","39.733","1903.0","2020-02",,,,,,,,,,,,,,,,,"12.3","5,,,S"
"SU000062600","WADI HALFA, SU","21.82","31.35","190.0","2009-05",,,"0","3,S","26","3,S",,,"46.5","3,S,04,+",,,"31.0","7,S","38.3","3,,,S","23.8","5,,,S"
"SU000062721","KHARTOUM, SU","15.6","32.549","380.0","2009-02",,,"0","5,S","22","5,S",,,"39.7","5,S,26,",,,,,"36.4","5,,,S",,
"SU000062721","KHARTOUM, SU","15.6","32.549","380.0","2009-04",,,"0","5,S","25","5,S",,,"46.0","5,S,16,+",,,,,"43.1","5,,,S",,
"SU000062721","KHARTOUM, SU","15.6","32.549","380.0","2009-05",,,,,,,,,,,,,,,,,"27.7","5,,,S"
"SU000062721","KHARTOUM, SU","15.6","32.549","380.0","2009-06",,,"0","1,S","29","1,S",,,"45.0","1,S,23,+",,,,,"43.2","1,,,S",,
"SU000062721","KHARTOUM, SU","15.6","32.549","380.0","2013-10",,,"0","5,S","26","5,S",,,"41.6","5,S,03,",,,,,"39.4","5,,,S",,
"SU000062721","KHARTOUM, SU","15.6","32.549","380.0","2013-11",,,"0","4,S","25","4,S",,,"39.7","4,S,07,+",,,"29.4","7,S","36.4","4,,,S","22.3","4,,,S"
"ET000063331","GONDAR, ET","12.55","37.417","1967.0","2014-10",,,,,,,,,,,,,,,,,"13.4","5,,,S"
"SUM00062733","HALFA EL GAIDIDA, SU","15.317","35.6","451.0","2009-05",,,"0","4,S","27","4,S",,,"45.5","4,S,06,+",,,"34.6","6,S","42.5","4,,,S","26.6","5,,,S"
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2012-07","18","4,S",,,,,"26.9","4,,S,13,",,,"202.8","4,,,S",,,,,,
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2012-08","13","2,S",,,,,"65.0","2,,S,10,",,,"223.8","2,,,S",,,,,,
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2013-08","17","3,S",,,,,"29.0","3,,S,15,",,,"171.0","3,,,S",,,,,,
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2013-10",,,,,,,,,,,,,,,,,"10.3","5,,,S"
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2014-01",,,,,,,,,,,,,,,,,"9.5","5,,,S"
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2014-02",,,"0","4,S","0","4,S",,,"27.2","4,S,23,",,,,,"25.3","4,,,S",,
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2014-04",,,,,,,,,,,,,,,,,"12.9","4,,,S"
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2014-05",,,"0","3,S","0","3,S",,,"28.2","3,S,15,",,,"19.5","7,S","26.0","3,,,S","13.1","5,,,S"
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2014-07","15","1,S","0","4,S","0","4,S","16.0","1,,S,07,","24.2","4,S,03,","134.8","1,,,S","17.2","6,S","22.0","4,,,S","12.5","5,,,S"
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2014-08","16","5,S",,,,,"26.9","5,,S,26,",,,"124.2","5,,,S",,,,,,
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2014-09","10","4,S","0","4,S","0","4,S","17.0","4,,S,05,","24.0","4,S,29,","105.1","4,,,S","16.8","6,S","21.7","4,,,S","11.9","3,,,S"
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2014-10",,,,,,,,,,,,,,,,,"10.5","3,,,S"
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2015-07","14","4,S",,,,,"22.1","4,,S,16,",,,"130.4","4,,,S",,,,,,
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2015-08","17","4,S",,,,,"17.0","4,,S,11,",,,"187.0","4,,,S",,,,,"12.4","5,,,S"
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2016-07","15","3,S",,,,,"20.1","3,,S,21,",,,"130.0","3,,,S",,,,,,
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2016-08","13","3,S",,,,,"32.0","3,,S,24,",,,"141.2","3,,,S",,,,,,
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2016-10",,,"0","2,S","0","2,S",,,"25.6","2,S,30,+",,,,,"24.0","2,,,S",,
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2017-04",,,"0","5,S","0","5,S",,,"28.6","5,S,18,+",,,,,"26.7","5,,,S",,
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2018-04","11","5,S",,,,,"26.9","5,,S,09,",,,"105.1","5,,,S",,,,,,
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2019-02",,,"0","4,S","0","4,S",,,"30.6","4,S,26,",,,,,"26.5","4,,,S",,
"ET000063450","ADDIS ABABA BOLE, ET","9.033","38.75","2354.0","2019-12",,,"0","5,S","0","5,S",,,"24.5","5,S,31,",,,,,"23.0","5,,,S",,
"ET000063471","DIREDAWA, ET","9.6","41.85","1260.0","2010-11",,,,,,,,,,,,,,,,,"16.2","5,,,S"
"ET000063471","DIREDAWA, ET","9.6","41.85","1260.0","2012-08",,,"0","1,S","29","1,S",,,"36.1","1,S,27,",,,,,"33.5","1,,,S",,
"ET000063471","DIREDAWA, ET","9.6","41.85","1260.0","2012-09",,,"0","4,S","26","4,S",,,"37.0","4,S,25,",,,,,"35.2","4,,,S",,
"ET000063471","DIREDAWA, ET","9.6","41.85","1260.0","2013-08",,,,,,,,,,,,,,,,,"19.8","3,,,S"
"ET000063471","DIREDAWA, ET","9.6","41.85","1260.0","2014-07",,,"0","3,S","25","3,S",,,"37.8","3,S,05,",,,,,"35.1","3,,,S",,
"ET000063471","DIREDAWA, ET","9.6","41.85","1260.0","2014-09",,,"0","2,S","21","2,S",,,"34.8","2,S,29,",,,,,"32.8","2,,,S",,
"ET000063471","DIREDAWA, ET","9.6","41.85","1260.0","2014-10",,,"0","4,S","14","4,S",,,"34.5","4,S,29,",,,,,"32.0","4,,,S",,
"ET000063471","DIREDAWA, ET","9.6","41.85","1260.0","2015-08",,,"0","4,S","26","4,S",,,"37.0","4,S,17,",,,,,"34.9","4,,,S",,
"ET000063471","DIREDAWA, ET","9.6","41.85","1260.0","2016-10",,,,,,,,,,,,,,,,,"20.0","3,,,S"
"ET000063471","DIREDAWA, ET","9.6","41.85","1260.0","2016-11",,,"0","3,S","10","3,S",,,"33.4","3,S,06,",,,,,"31.4","3,,,S",,
"ET000063471","DIREDAWA, ET","9.6","41.85","1260.0","2017-04",,,"0","4,S","26","4,S",,,"37.8","4,S,17,",,,,,"35.7","4,,,S",,
"ET000063471","DIREDAWA, ET","9.6","41.85","1260.0","2017-05",,,"0","3,S","23","3,S",,,"36.8","3,S,12,",,,,,"33.9","3,,,S",,
